Unnamed: 0,ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
860,410908458,Summit Academy Oic,Minneapolis,MN,1692835200000000000,Black/African American,Male,Not transgender (cisgender),Decline to state,Decline to state,,,,,,21.0,,23.809523809523807,,,,,76.19047619047619,,,,,38.095238095238095,61.904761904761905,,,,,,21.0,,,,21.0,,,,21.0,,5.0,,60.0,,,,,40.0,,,,,60.0,40.0,,,,,,5.0,,,,5.0,,,,5.0,,89.0,3.3707865168539324,35.95505617977528,2.247191011235955,,1.1235955056179776,,56.17977528089888,1.1235955056179776,,,,51.68539325842697,47.19101123595505,,,1.1235955056179776,,,,,,,,,,,89.0,,195069.3333333333,317104.25,38.484163068349496,57.14285714285714,42.85714285714285,45091.566371681416,546603.0,6948972.0,WWW.SAOIC.ORG,120,16544974.0,60.0,37.5,25.0,50.0,
861,410916478,Pillsbury United Communities,Minneapolis,MN,1649091539000000000,Black/African American,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,15.0,26.666666666666668,20.0,,,,,53.333333333333336,,,,,40.0,60.0,,,,,100.0,,,,,,15.0,,,,,19.0,5.263157894736842,36.84210526315789,5.263157894736842,,5.263157894736842,,47.368421052631575,,,,,68.42105263157895,31.57894736842105,,,,,,,,,,,,,,,,94.0,1.0638297872340425,38.297872340425535,13.829787234042554,,10.638297872340425,,34.04255319148936,2.127659574468085,,,,65.95744680851064,32.97872340425532,,1.0638297872340425,,,,,,,,,,,,,,0.0,189831.0,100.0,100.0,0.0,21111.086666666662,189831.0,6523157.0,WWW.PUC-MN.ORG,301,15266660.0,,46.15384615384615,80.0,,
862,410941924,Minnesota Diversified Industries Inc,MINNEAPOLIS,MN,1661731200000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,10.0,,20.0,,,,,80.0,,,,,,,,,,0.0,100.0,,,,,,,2.0,8.0,,,9.0,,11.11111111111111,11.11111111111111,,,,77.77777777777779,,,,,55.55555555555556,44.44444444444444,,,,,100.0,,,,,,,9.0,,,,410.0,,,,,,,,,,,,,,,,,,,,,,,,,210.0,200.0,,,225617.0,259103.5,12.923985974716668,66.66666666666666,33.33333333333333,50623.15068493151,300006.0,4439314.0,WWW.MDI.ORG,76,10486776.0,60.0,50.0,33.33333333333333,,
863,410946789,The Minnesota Opera,Minneapolis,MN,1671580800000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,14.285714285714285,14.285714285714285,,,,,71.42857142857143,,,,,57.14285714285714,28.57142857142857,14.285714285714285,,,,,,,4.0,3.0,,,,,,,210.0,3.8095238095238098,3.8095238095238098,2.380952380952381,,0.9523809523809524,,46.19047619047619,2.857142857142857,,0.9523809523809524,39.04761904761905,30.952380952380953,23.333333333333332,6.190476190476191,0.4761904761904762,39.04761904761905,1.4285714285714286,59.523809523809526,,82.0,43.0,74.0,11.0,82.0,34.0,90.0,4.0,82.0,0.0,236058.0,100.0,100.0,0.0,32188.191176470587,236058.0,6802449.0,www.mnopera.org,205,16099693.0,100.0,71.42857142857143,57.14285714285714,,
864,410983062,The Bridge for Youth,Minneapolis,MN,1649957550000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,13.0,,46.15384615384615,,,,,53.84615384615385,,,,,61.53846153846154,38.46153846153847,,,,,100.0,,,1.0,12.0,,,,13.0,,,6.0,,16.666666666666664,,,,,50.0,33.33333333333333,,,,83.33333333333334,16.666666666666664,,,,,100.0,,,,6.0,,,,6.0,,,59.0,3.389830508474576,33.89830508474576,28.8135593220339,,,,25.423728813559322,8.47457627118644,,,,,,,,,,,,,,,,,,,,,156000.0,0.0,-1.0,0.0,100.0,35486.47191011236,156000.0,3314296.0,WWW.BRIDGEFORYOUTH.ORG,90,4590246.0,,76.47058823529412,25.0,,
866,411240048,Tubman,MINNEAPOLIS,MN,1672185600000000000,White/Caucasian/European,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,24.0,12.5,20.833333333333336,4.166666666666666,,0.0,,54.166666666666664,8.333333333333332,,,,62.5,33.33333333333333,4.166666666666666,,,4.166666666666666,,,23.0,3.0,19.0,,2.0,1.0,21.0,,2.0,8.0,,25.0,,,,,75.0,,,,,87.5,12.5,,,,,,,8.0,2.0,6.0,,,,,,8.0,122.0,7.377049180327869,30.327868852459016,0.819672131147541,,1.639344262295082,,56.557377049180324,3.278688524590164,,,,87.70491803278688,10.655737704918032,1.639344262295082,,,,,,,,,,,5.0,117.0,,,197789.0,0.0,-1.0,0.0,100.0,42577.81879194631,197789.0,6541884.0,WWW.TUBMAN.ORG,150,11741856.0,100.0,80.95238095238095,66.66666666666666,,
867,411260581,Think Small,Saint Paul,MN,1632352164000000000,Decline to state,Female,Decline to state,Decline to state,Decline to state,,,,,,17.0,11.76470588235294,23.52941176470588,0.0,,0.0,,64.70588235294117,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,16.0,6.25,18.75,12.5,,0.0,,62.5,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,80.0,21.25,12.5,2.5,,0.0,,60.0,3.75,,0.0,0.0,,,,,,,,,,,,,,,,,,250543.0,185368.0,-35.1597902550602,50.0,50.0,57977.01724137931,250543.0,7161245.0,www.thinksmall.org,118,30547585.0,66.66666666666666,42.85714285714285,80.0,,
869,411354181,Minnesota Childrens Museum,SAINT PAUL,MN,1641211900000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,41.0,4.878048780487805,4.878048780487805,7.317073170731707,,,,80.48780487804879,2.4390243902439024,,,,53.65853658536586,46.34146341463415,,,,,,,,,,,,,,,,5.0,,20.0,,,,,80.0,,,,,60.0,40.0,,,,,,,,,,,,,,,,91.0,2.197802197802198,12.087912087912088,6.593406593406594,,,,76.92307692307693,2.197802197802198,,,,56.043956043956044,43.956043956043956,,,,1.098901098901099,,,90.0,,,,,,,,,249297.0,178610.0,-39.57617154694586,50.0,50.0,34140.22321428572,249297.0,4251612.0,www.mcm.org,114,10384942.0,50.0,52.63157894736842,80.0,,
870,411425264,Achieve Twin Cities,Minneapolis,MN,1698624000000000000,Native American/American Indian/Alaska Native/Indigenous,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,37.0,2.7027027027027026,10.81081081081081,2.7027027027027026,,2.7027027027027026,,48.64864864864865,8.108108108108109,,9.0,,48.64864864864865,51.35135135135135,,,,,,,,,,,,,,,,8.0,,12.5,,,12.5,,75.0,,,,,75.0,25.0,,,,,,,,,,,,,,,,61.0,11.475409836065573,16.39344262295082,6.557377049180328,,1.639344262295082,,55.73770491803278,6.557377049180328,,1.639344262295082,,68.85245901639344,27.86885245901639,1.639344262295082,1.639344262295082,,,,,,,,,,,,,,179237.0,0.0,-1.0,0.0,100.0,53997.15384615384,179237.0,3689052.0,WWW.ACHIEVETWINCITIES.ORG,66,5735316.0,,41.17647058823529,60.0,,
871,411429208,St Davids Center,Hopkins,MN,1697155200000000000,White/Caucasian/European,Female,,,,,,,,,19.0,,15.789473684210526,10.526315789473683,,,,73.68421052631578,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,100.0,,,,,93.75,6.25,,,,,,,,,,,,,,,,464.0,3.4482758620689653,5.387931034482758,1.7241379310344827,,,0.21551724137931033,88.36206896551724,0.8620689655172413,,,,,,,,,,,,,,,,,,,,,189865.3333333333,0.0,-1.0,0.0,100.0,31108.309751434037,245224.0,16839242.0,WWW.STDAVIDSCENTER.ORG,526,23440337.0,,83.33333333333334,50.0,,
874,411616861,Community Reinvestment Fund Inc,Minneapolis,MN,1569456000000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,White/Caucasian/European,Female,Decline to state,Decline to state,Decline to state,16.0,,25.0,6.25,,,,62.5,6.25,,,,25.0,75.0,,,,,,,16.0,,,,16.0,,,,16.0,8.0,,,,,,,100.0,,,,,50.0,50.0,,,,,,,8.0,,,,8.0,,,,8.0,63.0,9.523809523809524,3.1746031746031744,1.5873015873015872,,,,82.53968253968253,3.1746031746031744,,,,52.38095238095239,47.61904761904761,,,,,,,63.0,1.0,,,62.0,,,,63.0,351264.5,433597.5555555556,18.988357867946164,60.0,40.0,156235.2705882353,772527.0,17774087.0,WWW.CRFUSA.COM,100,38368250.0,20.0,35.714285714285715,36.36363636363637,33.33333333333333,
875,411694717,Minnesota Assistance Council for Veterans,Saint Paul,MN,1675728000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,12.0,,16.666666666666664,8.333333333333332,,8.333333333333332,,66.66666666666666,,,,0.0,58.333333333333336,41.66666666666667,,,,,,,,,,,,,,,,5.0,,,,,,,100.0,,,,,20.0,80.0,,,,,,,,,,,,,,,,98.0,1.0204081632653061,11.224489795918368,4.081632653061225,,1.0204081632653061,,54.08163265306123,1.0204081632653061,,27.55102040816326,,34.69387755102041,27.55102040816326,,37.755102040816325,,,,,,,,,,,,,,0.0,223865.0,100.0,100.0,0.0,49174.35365853659,223865.0,4256162.0,WWW.MAC-V.ORG,83,10768734.0,0.0,62.5,20.0,,
876,411750692,Thurgood Marshall College Fund Inc,Washington,DC,1693440000000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,24.0,,54.166666666666664,4.166666666666666,,,,41.66666666666667,,,,,29.166666666666668,70.83333333333334,,,,,,,,,,,,,,,,5.0,,100.0,,,,,,,,,,40.0,60.0,,,,,,,,,,,,,,,,54.0,,88.88888888888889,5.555555555555555,,,,5.555555555555555,,,,,64.81481481481481,35.18518518518518,,,,,,,,,,,,,,,,231377.4,318111.8,27.265382799380596,50.0,50.0,141287.33870967742,706017.0,11507261.0,www.tmcf.org,72,98266975.0,60.0,31.818181818181817,33.33333333333333,,
878,411814112,MINNESOTA INDEPENDENCE COLLEGE AND COMMUNITY,Minneapolis,MN,1696809600000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,17.0,5.88235294117647,5.88235294117647,5.88235294117647,,,,82.35294117647058,,,,,47.05882352941176,52.94117647058824,,,,0.0,100.0,,,1.0,16.0,,,0.0,17.0,,,8.0,,,,,,,,,,,,62.5,37.5,,,,,,,,,,,,,,,,64.0,4.6875,4.6875,4.6875,,0.0,,73.4375,0.0,,12.5,0.0,67.1875,32.8125,,,,,,,,,,,,,64.0,,,160344.0,0.0,-1.0,0.0,100.0,43350.82894736842,160344.0,3455007.0,www.miccommunity.org,77,5662588.0,0.0,66.66666666666666,66.66666666666666,,
879,411848081,Transfair USA,Oakland,CA,1668556800000000000,White/Caucasian/European,Male,,,,,,,,,11.0,,,,,,,63.63636363636363,,36.36363636363637,,,36.36363636363637,63.63636363636363,,,,,,,,,,,,,,,,8.0,,,,,,,75.0,,25.0,,,50.0,50.0,,,,,,,,,,,,,,,,97.0,8.24742268041237,5.154639175257731,11.34020618556701,,,,62.88659793814433,7.216494845360824,,5.154639175257731,,63.91752577319587,20.618556701030926,7.216494845360824,8.24742268041237,,,,,,10.0,72.0,15.0,,9.0,85.0,3.0,,187904.0,299849.3333333333,37.333861005749554,75.0,25.0,71924.29921259843,381006.0,10221838.0,WWW.FAIRTRADECERTIFIED.ORG,131,24006067.0,50.0,33.33333333333333,22.22222222222222,,
880,411968798,College Possible,Saint Paul,MN,1674777600000000000,Asian/Asian American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,9.0,11.11111111111111,22.22222222222222,,,,,55.55555555555556,11.11111111111111,,,,44.44444444444444,55.55555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,8.074534161490684,15.527950310559005,21.73913043478261,,,,49.68944099378882,4.968944099378882,,0.0,,76.3975155279503,23.60248447204969,,,,,,,,,,,,2.0,159.0,,,163293.8,209164.3333333333,21.930380099857697,54.54545454545454,45.45454545454545,22193.09476309227,302960.0,19870317.0,WWW.COLLEGEPOSSIBLE.ORG,813,31201183.0,60.0,63.63636363636363,33.33333333333333,33.33333333333333,0.0
881,412024986,Common Sense Media,SAN FRANCISCO,CA,1699401600000000000,White/Caucasian/European,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.5,,12.5,,,,62.5,12.5,,,,50.0,50.0,,,,,,,,,,,,,,,,117.0,16.23931623931624,5.128205128205128,19.65811965811966,,,,54.700854700854705,4.273504273504273,,,,61.53846153846154,38.46153846153847,,,,,,,,9.0,81.0,5.0,22.0,6.0,79.0,7.0,25.0,278821.5,277375.625,-0.5212696681620816,66.66666666666666,33.33333333333333,87285.2816091954,583955.0,18521930.0,WWW.COMMONSENSE.ORG,186,41899008.0,40.0,35.0,40.0,25.0,
882,412147486,Jewish Family Services of Washtenaw County Inc,Ann Arbor,MI,1640001636000000000,White/Caucasian/European,Female,,,,,,,,,23.0,,,,,,,,,,,,69.56521739130434,30.434782608695656,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,66.66666666666666,33.33333333333333,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,70.66666666666667,29.333333333333332,,,,,,,,,,,,,,,,168453.5,0.0,-1.0,0.0,100.0,29337.647058823528,182948.0,2830607.0,WWW.JFSANNARBOR.ORG,87,6707917.0,,43.75,87.5,,
885,416031510,Saint Paul & Minnesota Foundation,SAINT PAUL,MN,1646211466000000000,Native American/American Indian/Alaska Native/Indigenous,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,23.0,13.043478260869565,17.391304347826086,13.043478260869565,,4.3478260869565215,,52.17391304347826,,,,,47.82608695652174,52.17391304347826,,,,,,,,,,,,,,,,6.0,,16.666666666666664,,,16.666666666666664,,66.66666666666666,,,,,50.0,50.0,,,,,,,,,,,,,,,,65.0,13.846153846153847,15.384615384615385,3.076923076923077,,1.5384615384615385,,61.53846153846154,4.615384615384616,,,,76.92307692307693,23.076923076923077,,,,,,,,,,,,,,,,221004.0,358581.75,38.36719241846525,33.33333333333333,66.66666666666666,79675.87323943662,695879.0,8859346.0,WWW.SPMCF.ORG,83,122971818.0,100.0,47.61904761904761,75.0,60.0,
886,420680425,United Way of Central Iowa,DES MOINES,IA,1644578754000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,39.0,,,,,,,79.48717948717949,,20.51282051282051,,,41.02564102564102,58.97435897435898,,,,,,,,,,,,,,,,5.0,,,,,,,100.0,,,,,80.0,20.0,,,,,,,,,,,,,,,,73.0,,10.95890410958904,2.73972602739726,,,,86.3013698630137,,,,,84.93150684931507,15.068493150684931,,,,,,,,4.0,69.0,,,,,,,180343.66666666663,161227.0,-11.856988386974052,25.0,75.0,54247.65263157895,228105.0,5855785.0,WWW.UNITEDWAYDM.ORG,99,26442012.0,60.0,50.0,83.33333333333334,,
887,420681048,Visiting Nurse Association of Pottawattamie County Iowa,Council Bluffs,IA,1688572462000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,,,,,,,17.0,5.88235294117647,0.0,5.88235294117647,,,,88.23529411764706,,,,,52.94117647058824,47.05882352941176,,,,,,,,,,,,,,,,5.0,20.0,,,,,,80.0,,,,,80.0,20.0,,,,,,,,,,,,,,,,188.0,1.5957446808510638,2.6595744680851063,4.25531914893617,,0.5319148936170213,,89.36170212765957,,,,1.5957446808510638,,,,,,,,,,,,,,,,,,0.0,314919.0,100.0,100.0,0.0,,0.0,449361.0,WWW.VNATODAY.ORG,11,592797.0,,,14.285714285714285,,
890,421135083,Horizons A Family Service Alliance,CEDAR RAPIDS,IA,1693526400000000000,,,,,,,,,,,20.0,5.0,5.0,,,,,90.0,,,,,55.00000000000001,45.0,,,,,,,,,,,,,,,,4.0,,,,,,,100.0,,,,,50.0,50.0,,,,,,,,,,,,,,,,52.0,1.9230769230769231,13.461538461538462,1.9230769230769231,,,1.9230769230769231,65.38461538461539,3.8461538461538463,,1.9230769230769231,9.615384615384617,,,,,,,,,,,,,,,,,,0.0,152371.0,100.0,100.0,0.0,30319.615384615383,152371.0,2123146.0,HORIZONSFAMILY.ORG,66,3928911.0,,46.15384615384615,85.71428571428571,,
891,421186501,Proteus Inc,Des Moines,IA,1690983530000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",,,,,,,12.0,,8.333333333333332,41.66666666666667,,,,50.0,,,,,66.66666666666666,33.33333333333333,,,,0.0,100.0,,,0.0,12.0,,,,,,,6.0,,,16.666666666666664,,,,66.66666666666666,16.666666666666664,,,,50.0,50.0,,,,0.0,100.0,,,1.0,5.0,,,,,,,53.0,,,,,,,,,,,,73.58490566037736,9.433962264150944,,,16.9811320754717,,100.0,,,3.0,39.0,,11.0,,,,,162962.0,175538.0,7.164260729870456,50.0,50.0,37989.052083333336,175538.0,3985449.0,WWW.PROTEUSINC.NET,98,6779811.0,,66.66666666666666,62.5,,
892,421311721,Homes of Oakridge Human Services,Des Moines,IA,1674086400000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,17.0,,17.647058823529413,5.88235294117647,,,,76.47058823529412,,,,,52.94117647058824,47.05882352941176,,,,,,17.0,0.0,,,17.0,,,,17.0,,8.0,,,,,,,,,,,,50.0,50.0,,,,,,,8.0,,,,8.0,1.0,,7.0,,61.0,0.0,72.1311475409836,4.918032786885246,,1.639344262295082,,21.311475409836063,,,,,60.65573770491803,39.34426229508197,,,,,,,61.0,,,,,6.0,55.0,,,171779.0,0.0,-1.0,0.0,100.0,2051.7619047619046,190522.0,515906.0,OAKRIDGENEIGHBORHOOD.ORG,86,4355824.0,100.0,64.28571428571429,57.14285714285714,,
894,421492988,Iowa Jag Inc,Des Moines,IA,1694736000000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,,,,,,,25.0,,,,,,,,,,,,64.0,36.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,181.0,,18.784530386740332,,,,,74.03314917127072,7.18232044198895,,,,72.92817679558011,27.071823204419886,,,,,,,,,,,,,,,,166095.0,0.0,-1.0,0.0,100.0,44144.4371257485,166095.0,7538216.0,WWW.I-JAG.ORG,168,8843429.0,,61.53846153846154,100.0,,
897,421633060,Youth Empowerment Project,New Orleans,LA,1694044800000000000,,Female,,,,,,,,,24.0,,33.33333333333333,4.166666666666666,,,,62.5,,,,,62.5,37.5,,,,,,,,,,,,,,,,5.0,,40.0,,,,,40.0,20.0,,,,20.0,80.0,,,,,100.0,,,1.0,4.0,,,,5.0,,,55.0,,67.27272727272727,9.090909090909092,,,,23.636363636363637,,,,,,,,,,,,,,,,,,,,,,174674.0,0.0,-1.0,0.0,100.0,52852.48148148148,174674.0,3028708.0,WWW.YOUTHEMPOWERMENTPROJECT.ORG,55,4776817.0,100.0,50.0,80.0,,
898,421772557,Global Poverty Project Inc,New York,NY,1615686814000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Person without a disability,,,,,,21.0,,,,,,,,,,,,33.33333333333333,66.66666666666666,,,,,,,21.0,,,,21.0,,,,21.0,19.0,,,,,,,,,,100.0,,,,,100.0,,,,,19.0,,,,19.0,,,,19.0,88.0,,,,,,,,,,100.0,,,,,100.0,,,,,88.0,,,,88.0,,,,88.0,327111.6666666667,295755.0,-10.60224397446085,70.0,30.0,76236.828125,427883.0,12809934.0,WWW.GLOBALCITIZEN.ORG,138,91596868.0,40.0,39.130434782608695,50.0,0.0,
900,430652648,Kingdom House,Saint Louis,MO,1631104550000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,20.0,5.0,20.0,5.0,,,,70.0,,,,,40.0,60.0,,,,,,,,,,,,,,,,12.0,,25.0,,,,,75.0,,,,,75.0,25.0,,,,,,,,,,,,,,,,61.0,,54.09836065573771,11.475409836065573,,,,32.78688524590164,1.639344262295082,,,,86.88524590163934,13.114754098360656,,,,,,,,,,,,,,,,152199.0,0.0,-1.0,0.0,100.0,17697.768292682926,152199.0,3054633.0,WWW.LIFEWISESTL.ORG,165,5069438.0,,41.17647058823529,40.0,,
902,430653618,Young Womens Christian Association of Metropolitan St Louis Missouri,Saint Louis,MO,1618413008000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,27.0,,25.925925925925924,3.7037037037037033,,,,70.37037037037037,,,,,100.0,,,,,,,,,,,,,,,,,6.0,,83.33333333333334,,,,,16.666666666666664,,,,,100.0,,,,,,,,,,,,,,,,,288.0,0.6944444444444444,75.0,2.083333333333333,,0.0,,19.791666666666664,2.430555555555556,,,,,,,,,,,,,,,,,,,,,161248.0,126265.0,-27.706015126915613,50.0,50.0,40655.92634560906,161248.0,14639055.0,WWW.YWCASTLOUIS.ORG,355,28199996.0,80.0,85.0,100.0,,0.0
903,430654857,UNLEASHING POTENTIAL,Saint Louis,MO,1690329600000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,12.0,,41.66666666666667,,,,,58.333333333333336,,,,,,,,,,,,,,,,,,,,,12.0,3.0,,100.0,,,,,,,,,,100.0,,,,,,100.0,,,,3.0,,,,3.0,,,65.0,,,,,,,,,,,100.0,,,,,100.0,,,,65.0,,,,65.0,,,,65.0,163055.0,0.0,-1.0,0.0,100.0,17404.252032520326,163055.0,2303778.0,WWW.UPSTL.ORG,124,3972769.0,100.0,63.63636363636363,60.0,,
904,430654866,Missouri Historical Society Jefferson Memorial Building,SAINT LOUIS,MO,1698278400000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,41.0,4.878048780487805,24.390243902439025,2.4390243902439024,0.0,0.0,0.0,65.85365853658537,2.4390243902439024,,0.0,0.0,51.21951219512195,48.78048780487805,0.0,0.0,0.0,,,,,,,,,,,,,11.0,,36.36363636363637,,,,,63.63636363636363,,,,,72.72727272727273,27.27272727272727,,,,,,,11.0,1.0,10.0,,,1.0,10.0,,,225.0,0.4444444444444444,29.333333333333332,3.111111111111111,0.0,0.0,0.0,66.22222222222223,0.4444444444444444,,0.0,0.4444444444444444,61.77777777777778,38.22222222222222,0.0,0.0,0.0,,,,,,,,,,,,,216509.5,0.0,-1.0,0.0,100.0,39843.98312236287,370531.0,10742081.0,WWW.MOHISTORY.ORG,243,36156227.0,100.0,52.77777777777778,66.66666666666666,,
905,430662471,Girl Scouts of Eastern Missouri Inc,Saint Louis,MO,1646313099000000000,White/Caucasian/European,Female,,,,,,,,,25.0,4.0,4.0,,,0.0,,72.0,20.0,,,,80.0,20.0,,0.0,,,,,,,,,,,,,,6.0,,16.666666666666664,,,,,83.33333333333334,,,,,100.0,,,,,,,,,,,,,,,,,97.0,1.0309278350515463,20.618556701030926,3.0927835051546393,,,,74.22680412371135,1.0309278350515463,,,,89.69072164948454,10.309278350515463,,,,,,,,,,,,,,,,226593.4,0.0,-1.0,0.0,100.0,31558.582474226805,482756.0,7255332.0,WWW.GIRLSCOUTSEM.ORG,199,17676549.0,100.0,65.21739130434783,100.0,,
911,430949079,Comprehensive Mental Health Services Inc,Independence,MO,1608563378000000000,White/Caucasian/European,Female,Not transgender (cisgender),Decline to state,Decline to state,,,,,,11.0,,27.27272727272727,,,,,72.72727272727273,,,,,,,,,100.0,,,,11.0,,,,11.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,4.245283018867925,18.867924528301888,3.30188679245283,,,,70.28301886792453,,3.30188679245283,,,53.77358490566038,46.22641509433962,,,,,,,,,,,,6.0,206.0,,,271727.4,430447.3333333333,36.87325278663592,37.5,62.5,25561.95873015873,325064.0,9155686.0,WWW.THECMHS.COM,323,10073262.0,80.0,56.25,42.85714285714285,,
915,430971560,Operation Breakthrough Inc,Kansas City,MO,1695772800000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,14.0,,28.57142857142857,,,,,71.42857142857143,,,,,42.857142857142854,57.14285714285714,,,,,100.0,,,,,,14.0,,14.0,,,21.0,0.0,23.809523809523807,0.0,,0.0,,66.66666666666666,9.523809523809524,,0.0,0.0,85.71428571428571,14.285714285714285,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,0.0,0.0,191.0,0.5235602094240838,59.16230366492147,3.1413612565445024,,0.5235602094240838,,33.50785340314136,3.1413612565445024,,0.0,0.0,89.00523560209425,9.947643979057592,0.0,1.0471204188481675,0.0,0.0,98.95287958115183,2.0,0.0,0.0,189.0,2.0,0.0,0.0,191.0,0.0,0.0,241868.0,0.0,-1.0,0.0,100.0,36608.66550522648,281280.0,10990423.0,OPERATIONBREAKTHROUGH.ORG,289,16723338.0,66.66666666666666,46.15384615384615,50.0,,
