ein,org_name,web_address,num_employees,total_revenue,total_compensation,highest_salary,avg_employee_comp,pay_gap,percent_male,percent_female,category_gender_percentages
52-1141804,PROSPERITY NOW,WWW.PROSPERITYNOW.ORG,80,24644874.0,8904252.0,418156.0,95660.35616438356,14.863467000182393,28.57142857142857,71.42857142857143,{'IndividualTrusteeOrDirectorInd_percent_female': 71.42857142857143}
52-1181448,HOSPICE OF THE CHESAPEAKE INC,HOSPICECHESAPEAKE.ORG,471,38956871.0,24262079.0,398866.0,47034.25162689805,10.636568669773666,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
52-1212849,NALEO EDUCATIONAL FUND,WWW.NALEO.ORG,82,10079749.0,7186776.0,247408.0,79021.92105263157,16.200166752761845,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
52-1226188,HABITAT FOR HUMANITY OF THECHESAPEAKE INC,WWW.HABITATCHESAPEAKE.ORG,106,8169233.0,3993506.0,198142.0,33623.09708737864,14.798223159162777,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
52-1231931,ENTERPRISE COMMUNITY PARTNERS INC,WWW.ENTERPRISECOMMUNITY.ORG,292,115861908.0,32220442.0,2271979.0,96019.45289855072,15.18753441653978,18.75,81.25,{'IndividualTrusteeOrDirectorInd_percent_female': 81.25}
52-1254489,FCNL EDUCATION FUND,FCNL.ORG,0,6633175.0,3138907.0,142549.0,-676184.75,-46.64579468415982,75.0,25.0,{'IndividualTrusteeOrDirectorInd_percent_female': 25.0}
52-1257425,SEARCH FOR COMMON GROUND,WWW.SFCG.ORG,88,35565187.0,14794699.0,330343.0,162071.35443037975,8.606594564533369,66.66666666666666,33.33333333333333,"{'HighestCompensatedEmployeeInd_percent_female': 60.0, 'IndividualTrusteeOrDirectorInd_percent_female': 0.0, 'KeyEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 0.0}"
52-1263256,MY SISTER'S PLACE INC,WWW.MYSISTERSPLACEDC.ORG,55,9886814.0,2361930.0,191670.0,40190.0,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
52-1263996,PUBLIC CITIZEN FOUNDATION INC,WWW.CITIZEN.ORG,139,18677601.0,9083244.0,194227.0,61106.32061068702,23.745583420966557,62.5,37.5,{'IndividualTrusteeOrDirectorInd_percent_female': 37.5}
52-1290127,CAPITAL IMPACT PARTNERS,WWW.CAPITALIMPACT.ORG,125,55782044.0,17951688.0,759503.0,123599.9009009009,-90.69225352341827,57.14285714285714,42.857142857142854,{'IndividualTrusteeOrDirectorInd_percent_female': 42.857142857142854}
52-1326357,PROGRESSIVE LIFE CENTER INC,N/A,91,24487255.0,5337603.0,190000.0,56003.03370786517,-16.326768013812273,50.0,50.0,{'OfficerInd_percent_female': 50.0}
52-1331552,MIRIAM'S KITCHEN,WWW.MIRIAMSKITCHEN.ORG,81,9864370.0,6041013.0,191691.0,72027.89873417722,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
52-1384139,NATIONAL FISH AND WILDLIFE FOUNDATION,WWW.NFWF.ORG,173,420989296.0,25481972.0,1616209.0,116326.42592592593,38.128831666075094,45.45454545454545,54.54545454545454,"{'HighestCompensatedEmployeeInd_percent_female': 60.0, 'KeyEmployeeInd_percent_female': 66.66666666666666, 'OfficerInd_percent_female': 33.33333333333333}"
52-1388917,THE CONSERVATION FUND A NONPROFITCORPORATION,WWW.CONSERVATIONFUND.ORG,230,264390893.0,28250208.0,706410.0,109166.27314814815,30.087818946819272,71.42857142857143,28.57142857142857,{'IndividualTrusteeOrDirectorInd_percent_female': 28.57142857142857}
52-1457419,HOSPICE OF THE CHESAPEAKE FOUNDATION INC,WWW.HOSPICECHESAPEAKE.ORG,0,2904667.0,951137.0,0.0,-317045.6666666667,-1.0,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
52-1474935,SAMARITAN INNS INC,WWW.SAMARITANINNS.ORG,114,5887390.0,4134536.0,177809.0,35015.28318584071,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
52-1497470,CONSERVATION INTERNATIONAL FOUNDATION,WWW.CONSERVATION.ORG,444,290503839.0,94729872.0,971721.0,207097.39583333334,14.602825020494736,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
52-1541501,GREENPEACE INC,WWW.GREENPEACEUSA.ORG,205,32508926.0,15408000.0,212572.0,69634.41538461538,10.510972707375126,40.0,60.0,{'IndividualTrusteeOrDirectorInd_percent_female': 60.0}
52-1573446,AMERICAN INDIAN COLLEGE FUND,WWW.COLLEGEFUND.ORG,92,57441920.0,6462674.0,378518.0,59877.3908045977,-22.946196704282542,20.0,80.0,{'IndividualTrusteeOrDirectorInd_percent_female': 80.0}
52-1576352,Students for Life of America Inc,www.studentsforlife.org,127,13632134.0,5378469.0,267285.0,38349.18548387097,33.42593112221037,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
52-1584936,THE DC CENTRAL KITCHEN INC,WWW.DCCENTRALKITCHEN.ORG,258,30154665.0,10975643.0,281863.0,39085.90079365079,-3.3933763676875768,83.33333333333334,16.666666666666664,{'IndividualTrusteeOrDirectorInd_percent_female': 16.666666666666664}
52-1614576,Best Buddies International Inc,www.bestbuddies.org,486,33814848.0,21948473.0,489006.0,43330.313278008296,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
52-1638592,CHASE BREXTON HEALTH SERVICES INC,WWW.CHASEBREXTON.ORG,575,143512899.0,47332829.0,435080.0,78597.85486725664,17.503484491467862,70.0,30.0,{'IndividualTrusteeOrDirectorInd_percent_female': 30.0}
52-1644869,TREES FOR THE FUTURE INC,HTTP://WWW.TREES.ORG/,24,8629484.0,1992235.0,189513.0,78379.21739130435,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
52-1655740,BRIDGES FROM SCHOOL TO WORK INC,WWW.BRIDGESTOWORK.ORG,0,8785914.0,6801124.0,311090.0,-2056154.6666666667,36.855458920319606,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
52-1733698,LEAGUE OF CONSERVATION VOTERS INC,WWW.LCV.ORG,225,114796662.0,11451425.0,221194.0,48218.0,100.0,100.0,0.0,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 0.0}"
52-1736502,PARTNERSHIP TO END ADDICTION,WWW.DRUGFREE.ORG,115,16194669.0,11079929.0,369328.0,81280.45714285714,11.976079308202731,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
52-1786332,NATIONAL FOREST FOUNDATION,WWW.NATIONALFORESTS.ORG,68,49084308.0,5176060.0,366894.0,66862.67692307693,-84.35604648798835,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
52-1795164,MANAGEMENT LEADERSHIP FOR TOMORROW INC,WWW.MLT.ORG,163,49396463.0,13767455.0,259267.0,77452.63461538461,-7.750858986672958,57.14285714285714,42.857142857142854,{'IndividualTrusteeOrDirectorInd_percent_female': 42.857142857142854}
52-1801849,FOUNDATIONS INC,WWW.FOUNDATIONSINC.ORG,485,9086807.0,5497980.0,257247.0,10446.964803312629,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
52-1812095,THE THEATRE LAB INC,WWW.THEATRELAB.ORG,70,1528317.0,983515.0,153744.0,9956.04411764706,0.6400249765844521,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
52-1814344,THE NAVAL INSTITUTE FOUNDATION INC,WWW.USNI.ORG,0,5073698.0,980697.0,0.0,-326899.0,-1.0,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
52-1818273,INTERNATIONAL CENTER FOR NOT-FOR-PROFITLAW INC,WWW.ICNL.ORG,41,10890366.0,5809804.0,276868.0,125389.51612903226,16.08341212478456,30.0,70.0,"{'IndividualTrusteeOrDirectorInd_percent_female': 62.5, 'OfficerInd_percent_female': 100.0}"
52-1847976,PRIMARY CARE COALITION OFMONTGOMERY COUNTY MARYLAND INC,WWW.PRIMARYCARECOALITION.ORG,85,30675941.0,6232464.0,257852.0,71126.33333333333,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
52-1884438,NATURESERVE,WWW.NATURESERVE.ORG,77,7695284.0,6650943.0,264680.0,79371.23287671233,22.928273843966473,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
52-1938443,THE URBAN ALLIANCE FOUNDATION INC,WWW.THEURBANALLIANCE.ORG,1299,13601733.0,4523084.0,174004.0,3100.7685185185187,-100.0,0.0,100.0,"{'HighestCompensatedEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 100.0}"
52-1957214,STAND FOR CHILDRENLEADERSHIP CENTER INC,WWW.STANDLEADERSHIPCENTER.ORG,151,40592191.0,14336061.0,371236.0,82809.46428571429,-17.57084681468258,27.27272727272727,72.72727272727273,"{'IndividualTrusteeOrDirectorInd_percent_female': 80.0, 'KeyEmployeeInd_percent_female': 33.33333333333333, 'OfficerInd_percent_female': 100.0}"
52-1961588,CHILDREN'S LAW CENTER INC,WWW.CHILDRENSLAWCENTER.ORG,134,10589662.0,8408846.0,213075.0,58807.52307692308,-16.05539649196704,75.0,25.0,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'KeyEmployeeInd_percent_female': 0.0, 'OfficerInd_percent_female': 100.0}"
52-1969967,CAMPAIGN FOR TOBACCO-FREE KIDS,WWW.TOBACCOFREEKIDS.ORG,181,40354963.0,14779772.0,312373.0,71992.36526946108,9.035716491148065,28.57142857142857,71.42857142857143,{'IndividualTrusteeOrDirectorInd_percent_female': 71.42857142857143}
52-1984719,EDUCATION FUND OF THE AMERICAN CENTERFOR INTERNATIONAL LABOR SOLIDARITY,N/A,0,1598262.0,0.0,0.0,-0.0,-1.0,75.0,25.0,{'IndividualTrusteeOrDirectorInd_percent_female': 25.0}
52-2013526,BUILDING BRIDGES ACROSS THE RIVER INC,WWW.THEARCDC.ORG,75,13914024.0,2969452.0,280287.0,36340.06756756757,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
52-2096845,NEW AMERICA FOUNDATION,WWW.NEWAMERICA.ORG,215,40604855.0,20555780.0,552514.0,83698.90594059406,4.615772539814432,53.84615384615385,46.15384615384615,"{'HighestCompensatedEmployeeInd_percent_female': 40.0, 'IndividualTrusteeOrDirectorInd_percent_female': 100.0, 'KeyEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 20.0}"
52-2120012,IDENTITY INC,WWW.IDENTITY-YOUTH.ORG,144,13700028.0,6643828.0,267589.0,44589.08391608392,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
52-2137825,The Crucible,www.thecrucible.org,175,3442587.0,2235344.0,162065.0,11915.396551724138,-100.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
52-2146673,STAND FOR CHILDREN INC,WWW.STAND.ORG,89,30195634.0,1776123.0,239159.0,17465.5,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
52-2214361,MARYLAND COALITION OF FAMILIES INC,WWW.MDCOALITION.ORG,102,5772217.0,4582816.0,237428.0,41885.32,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
52-2234595,FRESH LIFELINES FOR YOUTHINC,FLYPROGRAM.ORG,134,7851963.0,6399261.0,251425.0,41385.5,19.771930073368125,33.33333333333333,66.66666666666666,"{'FormerOfcrDirectorTrusteeInd_percent_female': 100.0, 'OfficerInd_percent_female': 60.0}"
52-2351337,CENTER FOR GLOBAL DEVELOPMENT,WWW.CGDEV.ORG,85,14319773.0,10564379.0,498326.0,103969.24675324676,-2.1092222459617114,62.5,37.5,{'IndividualTrusteeOrDirectorInd_percent_female': 37.5}
52-2440116,CEC STUYVESANT COVE INC,WWW.SOLAR1.ORG,51,6047317.0,3357845.0,281258.0,61531.74,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
52-6001558,THE MARYLAND SPCA INC,WWW.MDSPCA.ORG,110,7470361.0,4620897.0,162341.0,40904.18348623853,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
52-6043929,AIR & SPACE FORCES ASSOCIATION,WWW.AFA.ORG,92,22788524.0,10662617.0,578449.0,88999.075,38.66121937283656,83.33333333333334,16.666666666666664,"{'HighestCompensatedEmployeeInd_percent_female': 0.0, 'KeyEmployeeInd_percent_female': 50.0, 'OfficerInd_percent_female': 0.0}"
52-6065757,CHESAPEAKE BAY FOUNDATION INC,WWW.CBF.ORG,264,37482212.0,18371539.0,375004.0,64151.00784313725,14.70250804113718,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
53-0167933,THE WILDERNESS SOCIETY,WWW.WILDERNESS.ORG,179,62637504.0,21454007.0,415400.0,110564.31927710843,-26.07005154834812,38.46153846153847,61.53846153846154,"{'HighestCompensatedEmployeeInd_percent_female': 40.0, 'KeyEmployeeInd_percent_female': 75.0, 'OfficerInd_percent_female': 75.0}"
53-0178883,FRIENDS COMMITTEE ON NATIONALLEGISLATION,FCNL.ORG,74,3279461.0,2340347.0,93134.0,29486.27142857143,-52.53365652330571,75.0,25.0,{'IndividualTrusteeOrDirectorInd_percent_female': 25.0}
53-0196517,GOODWILL INDUSTRIES INTERNATIONAL INC,WWW.GOODWILL.ORG,172,61913793.0,18275845.0,650989.0,90331.74213836477,32.44561850139795,46.15384615384615,53.84615384615385,{'IndividualTrusteeOrDirectorInd_percent_female': 53.84615384615385}
53-0196588,DAVIS MEMORIAL GOODWILL INDUSTRIES,WWW.DCGOODWILL.ORG,1962,64782996.0,35993665.0,661410.0,17283.74756784434,-23.744171028693124,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
53-0196605,AMERICAN NATIONAL RED CROSS & ITSCONSTITUENT CHAPTERS AND BRANCHES,WWW.REDCROSS.ORG,17106,3182229338.0,1709278168.0,832241.0,99551.15588063195,16.040204085107348,62.5,37.5,{'IndividualTrusteeOrDirectorInd_percent_female': 37.5}
53-0196932,NATIONAL ACADEMY OF SCIENCES,WWW.NAS.EDU,1341,311720918.0,139588924.0,1049092.0,99290.58566037736,8.511343480648035,62.5,37.5,{'IndividualTrusteeOrDirectorInd_percent_female': 37.5}
53-0204621,PLANNED PARENTHOOD OF METROPOLITANWASHINGTON DC INC,WWW.PPMW.ORG,132,27266098.0,10417554.0,367992.0,67757.07258064517,-27.73051362510059,25.0,75.0,{'IndividualTrusteeOrDirectorInd_percent_female': 75.0}
53-0207403,YOUNG MEN'S CHRISTIAN ASSOCIATION OFMETROPOLITAN WASHINGTON,WWW.YMCADC.ORG,1,30368145.0,27233561.0,358980.0,-2754893.0,-4.5173871438559505,30.0,70.0,{'IndividualTrusteeOrDirectorInd_percent_female': 70.0}
53-0210807,National Trust for Historic PreservationIn the United States,SAVINGPLACES.ORG,333,94041688.0,18422381.0,336848.0,48888.40625,10.028405548423123,38.46153846153847,61.53846153846154,"{'HighestCompensatedEmployeeInd_percent_female': 80.0, 'KeyEmployeeInd_percent_female': 75.0, 'OfficerInd_percent_female': 25.0}"
53-0218650,CENTRAL UNION MISSION,HTTP://WWW.MISSIONDC.ORG,97,16629553.0,3397792.0,215364.0,33150.291666666664,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
53-0225165,NATIONAL PARKS CONSERVATION ASSOCIATION,WWW.NPCA.ORG,211,48480006.0,21313390.0,536031.0,92824.1256281407,-13.263216043364343,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
54-0346118,PRESBYTERIAN HOMES & FAMILY SVCS,WWW.HUMANKIND.ORG,228,18143166.0,8535211.0,210250.0,36673.837004405286,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
54-0505969,UNITED METHODIST FAMILY SERVICES OFVIRGINIA INC,WWW.UMFS.ORG,456,22555711.0,13893727.0,286115.0,29213.07284768212,-52.96586382955974,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
54-0506330,VIRGINIA HOME FOR BOYS AND GIRLS,WWW.VHBG.ORG,98,6171770.0,4607037.0,207048.0,45360.71134020619,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
54-0506493,YWCA Richmond,WWW.YWCARICHMOND.ORG,91,6856926.0,3358080.0,0.0,37312.0,-1.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
54-0595009,ALBEMARLE SOCIETY FOR THE PREVENTION OFCRUELTY TO ANIMALS INC,WWW.CASPCA.ORG,106,5169795.0,3633465.0,223279.0,32477.961904761905,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
54-0629691,SOAR 365,SOAR365.ORG,373,17622374.0,12075391.0,305525.0,30094.065217391304,3.906191909027368,80.0,20.0,{'IndividualTrusteeOrDirectorInd_percent_female': 20.0}
54-0791977,NORTHERN VIRGINIA FAMILY SERVICE,WWW.NVFS.ORG,404,38122947.0,21591483.0,342711.0,51407.74436090225,-0.8159798282981757,20.0,80.0,{'IndividualTrusteeOrDirectorInd_percent_female': 80.0}
54-0850780,United Community Ministries Inc,https://unitedcommunity.org/,93,7716633.0,4498920.0,206883.0,46652.57608695652,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
54-0855731,CENTRAL FAIRFAX SERVICES INC,WWW.SERVICESOURCE.ORG,264,13281706.0,10165475.0,175225.0,37861.38188976378,-21.55404513659759,60.0,40.0,{'IndividualTrusteeOrDirectorInd_percent_female': 40.0}
54-0880043,NW WORKS INC,WWW.NWWORKS.COM,167,5477841.0,4072674.0,179781.0,23451.16265060241,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
54-0901256,SERVICESOURCE INC,WWW.SERVICESOURCE.ORG,1602,141976449.0,75455674.0,426976.0,45650.47010698552,12.230394784809041,69.23076923076923,30.76923076923077,{'IndividualTrusteeOrDirectorInd_percent_female': 30.76923076923077}
54-0973221,THE NEW COMMUNITY SCHOOL FOUNDATION,TNCS.ORG,94,8465673.0,5307401.0,207217.0,54840.68817204301,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
54-1026365,AHC INC,WWW.AHCINC.ORG,93,42099106.0,13857238.0,488299.0,129929.0,33.123623600660665,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
54-1041459,PATHWAY HOMES INC,PATHWAYHOMES.ORG,119,17405193.0,5341284.0,277938.0,40790.48275862069,40.33741337996244,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
54-1055050,SOUTHEAST RURAL COMMUNITYASSISTANCE PROJECT INC,WWW.SERCAP.ORG,61,8197130.0,3110395.0,152737.0,49294.3,-100.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
54-1150923,FEED MORE INC,WWW.FEEDMORE.ORG,132,83224269.0,7913695.0,349194.0,52991.23622047244,14.442749093534148,80.0,20.0,{'IndividualTrusteeOrDirectorInd_percent_female': 20.0}
54-1254491,FIRST NATIONS DEVELOPMENT INSTITUTE,WWW.FIRSTNATIONS.ORG,34,42441504.0,2976128.0,237863.0,82977.72727272728,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
54-1264177,GATEWAY HOMES INC,WWW.GATEWAYHOMES.ORG,388,16899550.0,12154897.0,203104.0,30883.18604651163,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
54-1444564,Virginia Supportive Housing,WWW.VIRGINIASUPPORTIVEHOUSING.ORG,196,16410294.0,5932655.0,169801.0,29553.097435897434,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
54-1477799,FORKIDS INC,WWW.FORKIDS.ORG,141,10595777.0,5563109.0,212820.0,38216.35,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
54-1479059,Better Housing Coalition,BETTERHOUSINGCOALITION.ORG,94,7381131.0,2317231.0,355049.0,19092.532608695652,-100.0,0.0,100.0,{'OfficerInd_percent_female': 100.0}
54-1574925,GREATER CHARLOTTESVILLE HABITAT FORHUMANITY INC,WWW.CVILLEHABITAT.ORG,75,16550354.0,3163978.0,153106.0,40687.45945945946,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
54-1615454,World Help,www.worldhelp.net,67,40944785.0,4454455.0,213192.0,57758.37096774193,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
54-1754009,VIRGINIA COMMUNITY CAPITAL INC,WWW.VACOMMUNITYCAPITAL.ORG,109,9502783.0,2896720.0,116386.0,23293.4,-9.536279323513373,66.66666666666666,33.33333333333333,{'IndividualTrusteeOrDirectorInd_percent_female': 33.33333333333333}
54-1799922,COMMUNITIES IN SCHOOLS RICHMOND INC,WWW.CISOFRICHMOND.ORG,76,4461414.0,3633734.0,151480.0,46430.05333333334,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
54-1837741,MONEY MANAGEMENT INTERNATIONAL INC,WWW.MONEYMANAGEMENT.ORG,320,37250721.0,25491409.0,441400.0,73850.43225806451,-36.72093420273724,90.0,10.0,"{'IndividualTrusteeOrDirectorInd_percent_female': 11.11111111111111, 'OfficerInd_percent_female': 0.0}"
54-1849891,NEIGHBORHOOD HEALTH,WWW.NEIGHBORHOODHEALTHVA.ORG,410,38855948.0,23655493.0,231418.0,55602.7698019802,9.972698779668345,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
54-1858176,TAHIRIH JUSTICE CENTER,WWW.TAHIRIH.ORG,0,10239716.0,8510566.0,203303.0,-2648551.0,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
54-1882970,WESTMINSTER-CANTERBURY OFTHE BLUE RIDGE FOUNDATION,WWW.WESTMINSTERCANTERBURY.ORG,0,1936674.0,0.0,0.0,-0.0,-1.0,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
54-1983817,The Orphanetwork,www.orphanetwork.org,8,6293778.0,1462832.0,191250.0,207872.0,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
54-2132153,REDF,www.redf.org,77,17800426.0,9119093.0,317881.0,102294.94117647059,2.9507700241054584,44.44444444444444,55.55555555555556,{'IndividualTrusteeOrDirectorInd_percent_female': 55.55555555555556}
55-0882599,Older Adults Technology Services,www.oats.org,89,11697165.0,8195417.0,451954.0,79674.9375,55.43453813286979,55.55555555555556,44.44444444444444,{'IndividualTrusteeOrDirectorInd_percent_female': 44.44444444444444}
56-0543244,ALLIANCE CENTER FOR EDUCATION INC,HTTP://WWW.AC4ED.ORG,139,9656987.0,7096892.0,181963.0,49736.40875912409,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
56-0547482,The Methodist Home for Children Inc,WWW.MHFC.ORG,467,22308559.0,15444680.0,197477.0,32719.31974248927,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
56-0556755,NORTH CAROLINA SYMPHONY SOCIETY INC,NCSYMPHONY.ORG,181,22246893.0,9695372.0,313693.0,50828.93258426966,-32.774420349962476,33.33333333333333,66.66666666666666,{'IndividualTrusteeOrDirectorInd_percent_female': 66.66666666666666}
56-0657294,METHODIST UNIVERSITY INC,www.methodist.edu,1059,89510877.0,30141225.0,361614.0,27378.504273504273,35.28684847117347,33.33333333333333,66.66666666666666,"{'HighestCompensatedEmployeeInd_percent_female': 100.0, 'OfficerInd_percent_female': 60.0}"
56-0689235,FAMILY SERVICES INC,WWW.FSIFAMILY.ORG,183,11597256.0,7004125.0,168625.0,37557.692307692305,100.0,100.0,0.0,{'OfficerInd_percent_female': 0.0}
56-0862842,GOODWILL INDUSTRIES OF CENTRALNORTH CAROLINA INC,WWW.TRIADGOODWILL.ORG,899,25790924.0,14223976.0,333144.0,14582.039193729004,26.10591756117388,50.0,50.0,{'IndividualTrusteeOrDirectorInd_percent_female': 50.0}
56-0863474,GUILFORD CHILD DEVELOPMENT INC,WWW.GUILFORDCHILDDEV.ORG,471,28435944.0,18035544.0,194171.0,37960.368085106384,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
56-0927694,BOYS AND GIRLS CLUBS OF THE COASTALPLAIN INC,WWW.BGCCP.COM,282,6851136.0,4215830.0,240024.0,13615.289285714285,-100.0,0.0,100.0,{'IndividualTrusteeOrDirectorInd_percent_female': 100.0}
56-0928743,YOUNG MEN'S CHRISTIAN ASSOCIATION OFCATAWBA VALLEY INC,WWW.YMCACV.ORG,491,11297403.0,4846046.0,187846.0,9506.530612244898,100.0,100.0,0.0,{'IndividualTrusteeOrDirectorInd_percent_female': 0.0}
