ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female,category,Average Salary,CEO Pay Ratio,Candid Reporting,Diversity Reporting,Highest Compensated,Officers,Pay Gap,Trustees,total_score
650353695,ADRIENNE ARSHT CENTER TRUST INC,Miami,FL,1.6969E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,42,,11,13,,,,17,1,,,,20,22,,,,,42,,,,,,,,,,,15,,2,2,,,,11,,,,,6,9,,,,,15,,,,,,,,,,,131,1,30,47,,,,50,3,,,,67,64,,,,,131,,,,,,,,,,,209597.6667,257997.5,18.7598071,57.14285714,42.85714286,33314.96821,391986,13187762,WWW.ARSHTCENTER.ORG,353,30917076,60,52.94117647,25,,,other,1,2,5,5,6,0,6,8,33
42106765,Morgan Memorial Goodwill Industries Inc,BOSTON,MA,1.69888E+18,White/Caucasian/European,Female,,,,,,,,,12,1,2,1,,,,8,,,,,6,6,,,,,,,,,,,,,,,,5,,,,,,,5,,,,,4,1,,,,,,,,,,,,,,5,,316,11,91,79,,2,,124,7,,2,,198,118,,,,,,,,,,,,25,281,10,,362349.3333,202177,-79.22381544,50,50,27822.55898,625717,17023809,WWW.GOODWILLMASS.ORG,557,36409751,40,42.85714286,83.33333333,50,,other,1,0,5,5,6,0,10,6,33
956143865,THE PEOPLE CONCERN,LOS ANGELES,CA,1.69387E+18,,Male,,,,,,,,,17,1,1,,,,,15,,,,,5,12,,,,,17,,,,,,,,,,,10,,1,3,,,,6,,,,,6,4,,,,,,,,1,9,,,,,,,766,27,276,290,0,0,0,169,0,,0,4,548,218,,,,,,,,,,,,,,,,182916,229765,20.38996366,16.66666667,83.33333333,45140.36794,286626,40281044,WWW.THEPEOPLECONCERN.ORG,873,73195138,80,40,42.85714286,,,other,2,3,5,5,0,6,6,6,33
941688163,CONSUMER CREDIT COUNSELING SERVICE OF SAN FRANCISCO,Concord,CA,1.61763E+18,Hispanic/Latino/Latina/Latinx,Male,,,,,,,,,10,,2,1,,,,7,,,,,3,7,,,,,,,,,,,,,,,,6,,,4,,,,2,,,,,4,2,,,,,,,,,,,,,,,,64,7,9,18,,,,24,2,,4,,,,,,,,,,,,,,,,,,,199089,246810,19.33511608,50,50,54953.80247,261546,5343056,WWW.BALANCEPRO.ORG,85,17336495,,37.5,33.33333333,,,other,3,4,5,5,0,4,6,6,33
136167177,Puerto Rican Family Institute Inc,New York,NY,1.65603E+18,White/Caucasian/European,Male,Decline to state,Decline to state,Person without a disability,,,,,,10,,,7,,,,1,2,,,,7,3,,,,,,,,,,,,,,,,6,,,6,,,,,,,,,4,2,,,,0,6,,0,1,5,,,,6,,,247,3,57,165,,1,,16,5,,,,200,45,,2,,,,,,,,,,1,245,1,,158731,185155.5,14.27151772,66.66666667,33.33333333,34052.26393,215192,26204449,WWW.PRFI.ORG,757,43970504,71.42857143,80,50,,,other,1,3,5,5,2,10,6,0,32
133669731,Center for Reproductive Rights Inc,NEW YORK,NY,1.63612E+18,White/Caucasian/European,Female,,,,,,,,,23,4,4,1,,,,12,1,,1,,19,3,,1,,,,,,,,,,,,,,8,1,2,1,,,,4,,,,,6,2,,,,,,,,,,,,,,,,190,21,30,32,,,,99,8,,,,166,24,,,,,,,,,,,,,,,,304376.7778,278903,-9.133561768,25,75,127374.0169,528567,26248675,www.reproductiverights.org,190,58443821,80,90.47619048,71.42857143,60,,other,5,5,5,5,0,2,10,0,32
42104757,New England Historic Genealogical Society Inc,BOSTON,MA,1.62983E+18,White/Caucasian/European,Male,Not transgender (cisgender),,,,,,,,25,,,,,,,,,,,,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,74,,10,,,56,27,1,,,,,,,,,,,,,,,155719,270899.6667,42.51783256,85.71428571,14.28571429,71650.1087,514865,8372927,AMERICANANCESTORS.ORG,99,13569592,40,44.44444444,33.33333333,,,other,4,3,5,0,6,4,4,6,32
362894128,Howard Brown Health Center,CHICAGO,IL,1.70294E+18,Hispanic/Latino/Latina/Latinx,Male,Not transgender,"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",,,,,,,19,1,10,1,,,,7,,,,,3,14,2,,,4,15,,,19,0,,,,,,,11,,3,1,0,,,7,,,,,6,4,1,,,,11,,,7,4,,,,,,,628,28,187,157,,4,,214,38,,,,,,,,,,,,,,,,,,,,,330582.8,311506.6,-6.123850987,50,50,60972.71748,406551,60402856,www.howardbrown.org,948,202503306,80,41.66666667,10,66.66666667,,hospital,3,3,5,5,0,0,10,6,32
540855731,Central Fairfax Services Inc,Oakton,VA,1.66916E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,14,1,,1,,,,9,,,,3,3,9,,,2,,12,,2,,,,,,,,,12,1,,,,,,10,,,,1,3,9,,,,,12,,,,,,,,,,,311,20,146,21,,1,,112,2,,9,,199,112,,,,,311,,,,,,,55,93,10,153,61401,50513.33333,-21.55404514,60,40,37861.38189,175225,10165475,WWW.SERVICESOURCE.ORG,264,13281706,80,30,33.33333333,0,,other,2,4,5,5,0,4,10,2,32
362167804,National-Louis University,Wheeling,IL,1.66908E+18,Middle Eastern,Female,,,,,,,,,19,,6,4,,,,9,,,,,8,11,,,,,,,,,,,,,,,,25,2,6,2,,,,14,,1,,,10,15,,,,,,,,3,22,,,,,,,656,38,93,114,,0,,402,8,1,,,451,205,,,,,,,,,,,,,,,,481655,253459.6667,-90.03220762,75,25,38704.26164,691154,69790779,WWW.NL.EDU,1747,126590535,20,47.05882353,40,,,college,2,1,5,0,0,6,10,8,32
510401308,Oceana Inc,WASHINGTON,DC,1.69595E+18,White/Caucasian/European,Male,,,,,,,,,26,,,,,,,,,,,,10,16,,,,,,,,,,,,,,,,23,,,,,,,,,,,,13,10,,,,,,,,,,,,,,,,122,7,8,13,,2,,91,1,,,,83,39,,,,,,,,,,,,,,,,279784.2,373849.4,25.16125477,50,50,79917.68364,546078,25245531,WWW.OCEANA.ORG,285,43967787,60,46.15384615,0,100,,other,4,3,5,0,6,0,6,8,32
221559439,Somerset County Young Mens Christian Association Inc,Basking Ridge,NJ,1.66596E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,25,,2,2,,,,19,,2,,,9,16,,,,,,,,,,,,,,,,15,1,1,1,,,,11,1,,,,6,8,,,1,,,,,,,,,,,,,955,122,99,113,,3,,535,25,,,58,540,364,,,51,,,,,,,,,,,,,237473,251716.3333,5.658485941,50,50,8926.344958,448571,10938420,gscymca.org,1067,21233112,60,34.7826087,62.5,,,other,0,0,5,5,6,6,6,4,32
520895622,Childrens Defense Fund,WASHINGTON,DC,1.66908E+18,Black/African American,Male,Not transgender (cisgender),Decline to state,Decline to state,,,,,,17,,9,2,,,,6,,,,,11,6,,,,,,,,,,,,,,,,14,,6,2,,,,5,1,,,,10,4,,,,,,,,,,,,,,,,119,11,44,16,,,,40,7,,1,,97,22,,,,,,,,,,,,,,,,171811.75,181108,5.132986947,42.85714286,57.14285714,61104.51913,193929,12412698,www.childrensdefense.org,190,43799827,80,62.5,30,,,other,3,5,5,5,0,2,6,6,32
362167743,Childrens Home & Aid Society of Illinois,Chicago,IL,1.59706E+18,Decline to state,Male,Not transgender (cisgender),Decline to state,Decline to state,,,,,,45,1,9,2,,0,,33,,,,,23,22,,,,,,,,,,,,,,,,13,0,2,0,,0,,11,0,,,,11,2,,,,,,,,,,,,,,,,832,12,234,112,,2,,458,12,,2,,738,94,,,,,,,,,,,,,,,,188818.5,306904.5,38.47646418,50,50,40303.50998,389973,51491744,WWW.CHILDRENSHOMEANDAID.ORG,1257,73369860,100,54.28571429,37.5,,,other,2,2,5,5,0,6,4,8,32
743062511,Tech Impact,Philadelphia,PA,1.70554E+18,White/Caucasian/European,Male,Not transgender,Heterosexual or Straight,Person without a disability,,,,,,15,,4,,,,,11,,,,,6,9,,,,,,,,,,,,1,14,,,7,,2,,,,,5,,,,,4,3,,,,,,,,,,,,0,7,,,124,0,22,8,0,0,0,56,5,6,27,,50,72,,2,,,,,,,,,,5,119,,,181024.3333,271993.5,33.44534581,40,60,49308.50365,338254,7842325,WWW.TECHIMPACT.ORG,142,15289025,75,45.45454545,33.33333333,,,other,3,3,5,5,0,4,4,8,32
810622701,Five Keys Schools and Programs,San Francisco,CA,1.68566E+18,White/Caucasian/European,Male,Not transgender (cisgender),,,,,,,,6,1,1,1,,,,3,,,,,4,2,,,,,6,,,3,3,,,1,5,,,13,0,4,2,0,0,0,7,0,,0,0,10,3,,,,,,,,,,,,0,5,8,,1015,43,293,303,0,7,30,175,115,,44,5,385,617,7,2,4,,,,,,,,,61,351,29,574,182500.3125,204967.2,10.96121111,23.80952381,76.19047619,44341.32825,391866,67973719,WWW.FIVEKEYSCHARTER.ORG,1465,97031582,70.45454545,50,87.5,,,college,2,2,5,5,2,0,6,10,32
42775991,Metropolitan Boston Housing Partnership Inc,Roxbury Crossing,MA,1.70424E+18,White/Caucasian/European,Male,Not transgender,"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,28,1,4,5,,,,17,1,,,,14,14,,,,,,,,,,,,,,,,10,0,2,1,,,,7,,,,,6,4,,,,,,,,,,,,,,,,241,17,79,60,,,,72,13,,,,179,62,,,,,,,,,,,,,,,,156356,230454,32.15305441,33.33333333,66.66666667,62838.28472,230454,18640592,WWW.METROHOUSINGBOSTON.ORG,291,464356613,80,45,66.66666667,,,other,3,5,5,5,0,4,4,6,32
273990987,Foodcorps Inc,Portland,OR,1.64976E+18,White/Caucasian/European,Male,Not transgender (cisgender),,,Black/African American,Male,,,,13,1,2,3,,1,,6,0,,0,0,8,5,,,,,,,,,,,,,,,,10,2,2,0,,0,,6,,,0,,9,1,,,,,,,,,,,,,,,,87,10,12,6,,1,,47,2,,6,3,68,11,1,3,4,,,,,,,,,,,,,175858.8571,227550,22.71638886,12.5,87.5,52986.99194,227550,14599336,WWW.FOODCORPS.ORG,256,42042342,80,53.84615385,83.33333333,,,other,3,5,5,5,0,0,6,8,32
250965407,Jewish Family & Childrens Service,Pittsburgh,PA,1.67633E+18,White/Caucasian/European,Male,Not transgender (cisgender),,Person without a disability,,,,,,22,1,1,,,,,20,,,,,11,11,,,,,,,,,,,,,,,,11,,1,1,,,,9,,,,,8,3,,,,,,,11,,,,11,,,,11,119,2,15,7,,,,75,20,,,,,,,,,,,,,,,,,,,,,157252,195660,19.62997036,50,50,32786.32941,195660,5926588,WWW.JFCSPGH.ORG,172,12787096,,62.5,50,,,other,1,4,5,0,0,10,6,6,32
952546170,Child Guidance Center Inc,Santa Ana,CA,1.68964E+18,White/Caucasian/European,Female,,,,,,,,,12,1,1,1,,,,8,,1,,,7,5,,,,,,,,,,,,,,,,10,1,,3,,,1,4,1,,,,7,3,,,,,,,,,,,,,,,,102,11,4,64,,1,,17,3,,,2,84,18,,,,,,,,,,,,8,,,94,200226,156979,-27.54954484,50,50,51759.84375,200226,6982465,CGCINC.ORG,130,10104163,66.66666667,80,20,,,other,3,5,5,5,4,0,10,0,32
237305963,American Rivers Inc,Washington,DC,1.64121E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,23,1,1,1,,1,,14,,,,5,11,7,0,,5,0,18,,5,1,17,,5,1,17,,5,14,1,1,,,,,12,,,,,8,6,,,,0,14,,,1,12,1,,1,13,,,78,1,8,,,,,57,1,1,,10,42,26,,,10,0,68,,10,6,59,3,10,2,65,1,10,175516.5,279636,37.23393984,20,80,82866.06667,279636,8439648,WWW.AMERICANRIVERS.ORG,95,18619634,80,48,57.14285714,100,,other,4,5,5,0,0,6,4,8,32
320033325,Operation Homefront Inc,SAN ANTONIO,TX,1.68852E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,17,,1,1,,,,10,,5,,,4,8,,,5,,11,1,5,,12,,5,,11,1,5,5,,1,,,,,4,,,,,2,3,,,,,5,,,,5,,,,5,,,113,,10,18,,1,,73,3,2,6,,84,24,,5,,,99,14,,5,100,8,,9,99,5,,229016.3333,290482,21.15988828,62.5,37.5,62254.63889,567296,11104127,WWW.OPERATIONHOMEFRONT.ORG,152,62997478,40,23.07692308,50,100,,other,3,2,5,0,6,10,6,0,32
953167869,Ronald McDonald House Charities of Southern California,Los Angeles,CA,1.67707E+18,,,,,,,,,,,24,3,,5,,,,16,,,,,7,17,,,,,,,,,,,,,,,,9,2,2,2,,,,3,,,,,5,4,,,,,,,,1,8,,,,9,,,119,16,15,30,,,,40,18,,,,85,34,,,,,,,,5,60,,54,2,17,,100,164187.6667,211166.75,22.24738664,57.14285714,42.85714286,37811.46309,319287,6971138,WWW.RMHCSC.ORG,156,22501510,60,41.17647059,12.5,,,hospital,2,2,5,5,6,0,6,6,32
980118876,Tostan Inc,Alexandria,VA,1.62755E+18,White/Caucasian/European,Female,Not transgender (cisgender),,Person without a disability,,,,,,10,0,4,0,,0,,6,0,,,,8,2,,,,,10,,,,,,,,,,10,3,0,1,0,,0,,2,0,,,,3,,,,,,3,,,,,,,,,,3,511,,502,,,,,9,,,,,167,344,,,,,,,,,,,,,,,511,220398,179029,-23.10742952,50,50,1694997.333,220398,5484419,WWW.TOSTAN.ORG,5,32796076,,71.42857143,80,,,other,5,5,5,5,0,0,10,2,32
232663699,Prevention Point Philadelphia Incorporated,PHILADELPHIA,PA,1.63525E+18,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person with a disability,,,,,,12,0,3,2,,0,,7,0,,0,0,6,6,0,0,0,0,12,,,3,9,0,0,2,10,,,4,0,1,1,,0,,2,,,,,1,3,,,,,4,,,2,1,,1,1,3,,,153,1,31,51,,0,,70,,,,,83,70,,,,,,,,,,,,30,123,,,166983,164623,-1.43357854,50,50,37536.68696,166983,8965044,ppponline.org,232,14572551,100,37.5,75,,,other,2,4,5,5,0,0,10,6,32
311327938,Crossroads Center,Cincinnati,OH,1.59071E+18,,,,,,,,,,,12,,5,,,,,7,,,,,6,6,,,,,,,,,,,,,,,,7,,4,1,,,,2,,,,,3,4,,,,,,,,,,,,,,,,77,,45,1,,,,23,,,,8,62,15,,,,,,,,,,,,,,,,159389,202176,21.16324391,50,50,32230.225,202176,4229192,THECROSSROADSCENTER.ORG,122,8192071,100,30,50,,,other,1,3,5,5,0,10,6,2,32
474649648,ALDER GRADUATE SCHOOL OF EDUCATION,Redwood City,CA,1.69404E+18,White/Caucasian/European,Female,,,,,,,,,13,2,3,1,,,,6,,,,1,6,7,,,,,,,,,,,,,,,,9,1,3,1,,,,4,0,,,,8,1,,,,,,,,,,,,,,,,82,9,12,16,,,2,31,7,,,5,57,20,,,5,,,,,,,,,,,,,226614.6667,214364.5,-5.714643361,25,75,34934.032,346066,6155171,HTTPS://ALDERGSE.EDU/,133,26265610,80,53.84615385,75,,,college,2,2,5,5,0,0,10,8,32
382322117,Peckham Vocational Industries Inc,Lansing,MI,1.66778E+18,White/Caucasian/European,Female,Transgender,Heterosexual or Straight,Person with a disability,,,,,,11,,2,,,,,9,,,,,5,6,,,,,,,,,,,,1,10,,,6,,1,,,,,5,,,,,2,4,,,,,,,,,,,,,6,,,5557,353,1457,604,,54,,2914,175,,,,2806,2713,12,,26,,,,,,,,,3777,1780,,,225308,278799.6667,19.18641701,75,25,31793.69847,538153,122748706,WWW.PECKHAM.ORG,3802,238431245,20,54.54545455,40,100,,other,1,1,5,5,0,6,6,8,32
582180056,Meridian Education Resource Group Inc,Atlanta,GA,1.67581E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,19,0,9,,,,,10,,,,,14,5,,,,0,19,,,,,,,,,,,9,,5,,,,,4,,,,,6,3,,,,,,,,,,,,,,,,53,,44,,,,,8,1,,,,48,5,,,,,,,,,,,,,,,,164086,154827,-5.980223088,50,50,60067.23077,164086,3442409,www.whitefoord.org,54,6324154,100,78.57142857,66.66666667,,,other,3,5,5,5,0,4,10,0,32
911883466,Armed Services YMCA of the USA,WOODBRIDGE,VA,1.68385E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,41,1,2,2,,,,20,,,16,,13,28,,,,,,,,,22,19,,,,,,18,,1,,,,,16,1,,,,8,10,,,,,,,,,,,,,,,,764,23,199,157,,2,,270,33,14,66,,448,77,,239,,,,,,,,,,,,,,168092,202823,17.1237976,50,50,17852.78505,202823,11832403,WWW.ASYMCA.ORG,644,27545562,,41.17647059,47.05882353,,,other,0,2,5,5,0,8,6,6,32
521388917,The Conservation Fund A Nonprofit Corporation,ARLINGTON,VA,1.66553E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,20,,2,2,,,,16,,,,,5,15,,,,,,,,,,,,,,,,19,,1,1,,,,17,,,,,5,14,,,,,19,,,,19,,,,19,,,166,4,5,2,,,,95,4,2,3,51,69,42,1,3,51,,,,,15,95,5,51,5,108,2,51,255156.25,364966.8,30.08781895,71.42857143,28.57142857,109166.2731,706410,28250208,WWW.CONSERVATIONFUND.ORG,230,264390893,20,35,40,0,,other,5,3,5,5,0,6,4,4,32
591279497,Catholic Charities of the Archdiocese of Miami Inc,WILTON MANORS,FL,1.66726E+18,Hispanic/Latino/Latina/Latinx,Male,,,,,,,,,11,,1,6,,,,4,,,,,4,7,,,,,,,,,,,,,,,,3,1,1,1,,,,,,,,,1,2,,,,,,,,,,,,,,,,332,4,90,227,,,,7,4,,,,302,30,,,,,,,,,,,,,,,,165816,198781.5,16.58378672,66.66666667,33.33333333,36150.38928,213044,16071896,WWW.CCADM.ORG,432,28326480,,36.36363636,33.33333333,,,other,2,4,5,5,0,4,6,6,32
750818172,Presbyterian Childrens Homes and Services,AUSTIN,TX,1.70234E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,18,1,5,2,,,,10,,,,,9,9,,,,,,,,,,,,,,,,7,,2,,,,,5,,,,,3,4,,,,,,,,,,,,,,,,270,1,58,28,0,0,0,178,5,,0,0,218,52,0,0,0,,,,,,,,,,,,,195359.6667,233238,16.24020671,50,50,45816.69863,279772,18008888,WWW.PCHAS.ORG,371,29606729,100,42.85714286,50,,,other,2,3,5,0,0,10,6,6,32
411616861,Community Reinvestment Fund Inc,Minneapolis,MN,1.56946E+18,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,White/Caucasian/European,Female,Decline to state,Decline to state,Decline to state,16,,4,1,,,,10,1,,,,4,12,,,,,,,16,,,,16,,,,16,8,,,,,,,8,,,,,4,4,,,,,,,8,,,,8,,,,8,63,6,2,1,,,,52,2,,,,33,30,,,,,,,63,1,,,62,,,,63,351264.5,433597.5556,18.98835787,60,40,156235.2706,772527,17774087,WWW.CRFUSA.COM,100,38368250,20,35.71428571,36.36363636,33.33333333,,other,5,4,5,0,0,6,6,6,32
60667607,Catholic Charities Inc Archdiocese of Hartford,HARTFORD,CT,1.66683E+18,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,23,1,3,1,,0,,18,0,,0,0,8,15,0,0,0,,,,,,,,,,,,,48,2,8,21,,0,,16,1,,0,0,38,10,0,0,0,,,,,,,,,,,,,342,6,104,148,,0,,73,11,,0,0,285,57,0,0,0,,,,,,,,,,,,,176859,194151,8.906469707,50,50,38915.625,194151,18116535,WWW.CCAOH.ORG,458,25891910,66.66666667,45,20,,,other,2,4,5,5,4,0,6,6,32
954074660,Korean Health Education Information and Research Center,Los Angeles,CA,1.68929E+18,Asian/Asian American,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,10,7,1,1,,0,,1,0,,0,0,5,5,0,0,0,,,,,,,,,,,,,3,2,0,0,,0,,1,0,,0,0,2,1,0,0,0,,,,,,,,,,,,,130,68,1,52,,,,9,,,,,89,40,,1,,,,,,,,,,,,,,332136.5,256227.5,-29.62562566,66.66666667,33.33333333,57129.17901,410319,10944110,WWW.LAKHEIR.ORG,168,20213342,,60,100,20,,hospital,3,3,5,5,0,0,10,6,32
262427526,New Teacher Center,SANTA CRUZ,CA,1.66432E+18,Asian/Asian American,Male,,,,,,,,,7,2,,1,,,,4,,,,,3,4,,,,,,,,,,,,,,,,3,1,1,,,,,,1,,,,1,2,,,,,,,,,,,,,,,,130,7,33,12,,1,,70,7,,,,105,25,,,,,,,,,,,,,,,,194991.1667,274897.2,29.06760539,45.45454545,54.54545455,84317.9396,369611,15107806,WWW.NEWTEACHERCENTER.ORG,160,27076985,80,33.33333333,40,50,,other,4,4,5,5,0,6,4,4,32
112544630,Brownsville Community Development Corporation,BROOKLYN,NY,1.6988E+18,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,12,,12,,,,,,,,,,8,4,,,,,12,,,1,11,,,1,11,,,12,,11,,,,,1,,,,,7,5,,,,,12,,,,12,,,,12,,,225,10,146,34,,,,20,,15,,,177,48,,,,,,,,,,,,,,,,236690.5,302041.6,21.6364567,55.55555556,44.44444444,65362.45361,382569,21477444,WWW.BMSFHC.ORG,300,35733707,40,72.72727273,14.28571429,0,,other,4,4,5,5,6,0,6,2,32
364443093,Elevate Energy,CHICAGO,IL,1.68057E+18,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,10,,1,,,,,8,,,,1,6,4,,,,,10,,,1,9,,,,10,,,5,,1,1,,,,3,,,,,4,1,,,,,5,,,,5,,,,5,,,196,7,40,34,,,,112,3,,,,111,85,,,,,,,,,,,,,,,,198375.75,209254,5.198586407,20,80,85389.36145,258716,15177391,www.elevatenp.org,171,38178610,75,72.72727273,33.33333333,,,other,5,5,5,5,0,4,6,2,32
952402760,Community Action Partnership of Kern,Bakersfield,CA,1.64207E+18,White/Caucasian/European,Male,Decline to state,Heterosexual or Straight,Person without a disability,,,,,,15,,,,,,,,,,,,8,7,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912,24,79,620,,7,,160,8,,,14,815,97,,,,,,,,,,,,,,,,171028.25,212611.5,19.55832587,33.33333333,66.66666667,36310.53915,256825,41922382,WWW.CAPK.ORG,1130,117900329,80,,50,,,other,2,3,5,5,0,10,6,0,31
131635294,United Way Worldwide,ALEXANDRIA,VA,1.69318E+18,Black/African American,Female,,,,,,,,,24,4,4,4,,,,12,,,,,10,14,,,,,,,,,,,,,,,,5,,3,,,,,2,,,,,5,,,,,,,,,,,,,,,,,143,12,41,11,,,,74,5,,,,103,40,,,,,,,,,,,,,,,,264008.4,650484.5455,59.41357841,68.75,31.25,90872.36667,3622146,33010911,WWW.UNITEDWAY.ORG,286,113428823,20,44.44444444,37.5,50,,other,5,0,5,5,0,6,4,6,31
592274772,Broward Regional Health Planning Council Inc,HOLLYWOOD,FL,1.69949E+18,White/Caucasian/European,Male,Not transgender (cisgender),,Person without a disability,White/Caucasian/European,Female,,Heterosexual or Straight,Person without a disability,12,,3,2,,,,7,,,,,4,8,,,,,,,,,,,,,,,,5,,2,,,,,3,,,,,3,2,,,,,,,,,5,,,,5,,,80,,45,10,,,,25,,,,,68,12,,,,,,,,,,,,,,,,204198,306731,33.42766137,50,50,29985.2028,306731,4798813,WWW.BRHPC.ORG,145,102476776,100,50,33.33333333,,,hospital,1,2,5,5,0,4,4,10,31
133412540,Doe Fund Inc,NEW YORK,NY,1.70649E+18,White/Caucasian/European,Male,Not transgender,Heterosexual or Straight,Person without a disability,,,,,,11,,1,0,0,0,,10,,,,,4,7,,,,,,,,,,,,,,,,15,1,3,2,,,,9,,,,,6,9,,,,,,,,,,,,,,,,479,19,297,,,1,1,46,10,,105,,115,364,,,,,,,,,,,,,,,,281307,261862.6,-7.425420812,50,50,52726.25465,481312,39571500,WWW.DOE.ORG,709,78427074,60,18.18181818,20,50,,other,3,2,5,5,6,0,10,0,31
136193105,Crohns & Colitis Foundation Inc,NEW YORK,NY,1.65364E+18,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,26,1,4,1,,,,20,,,,,10,16,,,,,26,,,,,,,,,,,20,1,1,1,,,,16,,,1,,11,9,,,,,20,,,1,,,19,,,,,275,23,19,21,,,,197,9,,6,,224,51,,,,,,,,,,,,,,,,257941.5,319938.1429,19.37769667,53.84615385,46.15384615,79675.7989,678016,32709531,WWW.CROHNSCOLITISFOUNDATION.ORG,376,78027022,60,45.83333333,11.11111111,50,,other,4,2,5,0,6,0,6,8,31
953881333,Clinica Msr Oscar A Romero,LOS ANGELES,CA,1.61851E+18,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Heterosexual or Straight,,,,,,,11,,,11,,,,,,,,,3,8,,,,,,,,,,,,,,,,8,,,7,,,,,,1,,,6,2,,,,,,,,,,,,,,,,149,8,3,127,,,,10,,1,,,122,26,,,1,,,,,,,,,,,,,170327.75,221387.25,23.06343297,50,50,52846.74372,298276,12083362,WWW.CLINICAROMERO.COM,207,22168805,60,16.66666667,28.57142857,,,hospital,3,4,5,5,6,2,6,0,31
