,Unnamed: 0.1,Unnamed: 0,ein,org_name,city,state_code,dei_last_updated,race_leader,gender1_leader,gender2_leader,orientation_leader,disability_status_leader,race_coleader,gender1_coleader,gender2_coleader,orientation_coleader,disability_status_coleader,total_board,asian_board,black_board,hispanic_board,middle_eastern_board,native_american_board,pacific_islander_board,white_board,multi_racial_board,other_ethnicity_board,race_decline_to_state_board,race_unknown_board,female_board,male_board,non_binary_board,gender_decline_to_state_board,gender_unknown_board,trans_board,cis_board,gender2_decline_to_state_board,gender2_unknown_board,lgbtqia_board,straight_board,orientation_decline_to_state_board,orientation_unknown_board,with_disability_board,without_disability_board,disability_decline_to_state_board,disability_unknown_board,total_senior_staff,asian_senior_staff,black_senior_staff,hispanic_senior_staff,middle_eastern_senior_staff,native_american_senior_staff,pacific_islander_senior_staff,white_senior_staff,multi_racial_senior_staff,other_ethnicity_senior_staff,race_decline_to_state_senior_staff,race_unknown_senior_staff,female_senior_staff,male_senior_staff,non_binary_senior_staff,gender_decline_to_state_senior_staff,gender_unknown_senior_staff,trans_senior_staff,cis_senior_staff,gender2_decline_to_state_senior_staff,gender2_unknown_senior_staff,lgbtqia_senior_staff,straight_senior_staff,orientation_decline_to_state_senior_staff,orientation_unknown_senior_staff,with_disability_senior_staff,without_disability_senior_staff,disability_decline_to_state_senior_staff,disability_unknown_senior_staff,total_staff,asian_staff,black_staff,hispanic_staff,middle_eastern_staff,native_american_staff,pacific_islander_staff,white_staff,multi_racial_staff,other_ethnicity_staff,race_decline_to_state_staff,race_unknown_staff,female_staff,male_staff,non_binary_staff,gender_decline_to_state_staff,gender_unknown_staff,trans_staff,cis_staff,gender2_decline_to_state_staff,gender2_unknown_staff,lgbtqia_staff,straight_staff,orientation_decline_to_state_staff,orientation_unknown_staff,with_disability_staff,without_disability_staff,disability_decline_to_state_staff,disability_unknown_staff,average_female_salary,average_male_salary,pay_gap,percent_male,percent_female,avg_employee_comp,highest_salary,total_compensation,web_address,num_employees,total_revenue,HighestCompensatedEmployeeInd_percent_female,IndividualTrusteeOrDirectorInd_percent_female,OfficerInd_percent_female,KeyEmployeeInd_percent_female,FormerOfcrDirectorTrusteeInd_percent_female
535,559,926,431069741,Epworth Children & Family Services Inc,ST LOUIS,MO,1573819102000000000,White/Caucasian/European,Male,,,,,,,,,31.0,,11.0,,,,,20.0,,,,,19.0,12.0,,,,,,,,,,,,,,,,7.0,,5.0,,,,,2.0,,,,,5.0,2.0,,,,,,,,,,,,,,,,153.0,,84.0,1.0,,,,65.0,3.0,,,,,,,,,,,,,,,,,,,,,0.0,242951.0,100.0,100.0,0.0,36826.52195121951,242951.0,7792388.0,WWW.EPWORTH.ORG,206,12399724.0,100.0,45.83333333333333,75.0,,
536,560,930,431175749,Habitat for Humanity of Kansas City,Kansas City,MO,1692786263000000000,White/Caucasian/European,Female,Decline to state,Decline to state,Person without a disability,,,,,,10.0,,6.0,0.0,,,,4.0,,,,,6.0,4.0,,,,,,,10.0,,,,10.0,,,,10.0,7.0,0.0,2.0,,,,,5.0,,,,,5.0,2.0,,,,,,,,,7.0,,,,,,,68.0,5.0,9.0,5.0,,,,47.0,2.0,,,,32.0,36.0,,,,,,,,,,,,,,,,157919.0,0.0,-1.0,0.0,100.0,38083.81651376147,157919.0,4309055.0,WWW.HABITATKC.ORG,110,10262500.0,,40.0,66.66666666666666,,
537,561,932,431190760,Ronald McDonald House Charities of Kansas City Inc,KANSAS CITY,MO,1667865600000000000,White/Caucasian/European,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,,,,,,20.0,1.0,4.0,,,,,14.0,1.0,,,,7.0,13.0,,,,,,,,,,,,,,,,6.0,,,,,,,6.0,,,,,4.0,2.0,,,,,6.0,,,1.0,5.0,,,,,,,55.0,,,,,,,,,,,,47.0,7.0,1.0,,,,,,,,,,,,,,,234065.0,160406.0,-45.92035210652968,50.0,50.0,39807.84375,234065.0,2942173.0,WWW.RMHCKC.ORG,66,8017708.0,66.66666666666666,50.0,33.33333333333333,,
538,562,933,431208665,Harvesters-the Community Food Network,Kansas City,MO,1677675003000000000,White/Caucasian/European,Male,,,,,,,,,19.0,0.0,3.0,3.0,,0.0,,13.0,,,,,12.0,7.0,,,,,,,,,,,,,,,,14.0,0.0,2.0,0.0,,0.0,,12.0,,,,,10.0,4.0,,,,,,,,,,,,,,,,140.0,2.0,35.0,5.0,,2.0,,94.0,2.0,,,,71.0,68.0,,1.0,,,,,,,,,,,,,,254564.5,194736.0,-30.72287609892368,50.0,50.0,59553.629213483146,288110.0,11499147.0,WWW.HARVESTERS.ORG,182,143704850.0,75.0,53.333333333333336,50.0,,
539,563,939,431410297,St Louis Crisis Nursery,Saint Louis,MO,1660694400000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,34.0,0.0,7.0,1.0,,,,26.0,,,,,19.0,15.0,,,,0.0,34.0,,,,34.0,,,,34.0,,,7.0,,,,,,,7.0,,,,,7.0,,,,,,7.0,,,,7.0,,,,7.0,,,99.0,,48.0,3.0,,,,48.0,,,,,99.0,,,,,,99.0,,,,,,99.0,,99.0,,,159236.0,0.0,-1.0,0.0,100.0,25359.77083333333,159236.0,3811043.0,WWW.CRISISNURSERYKIDS.COM,145,5055363.0,,54.54545454545454,66.66666666666666,,
540,564,941,431689138,Cornerstones of Care,KANSAS CITY,MO,1674172800000000000,Black/African American,Female,,,,,,,,,15.0,,4.0,1.0,,,,10.0,,,,,8.0,7.0,,,,,,,,2.0,13.0,,,,,,,6.0,,2.0,,,,,4.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,593.0,4.0,150.0,18.0,,3.0,,397.0,11.0,2.0,8.0,,458.0,135.0,,,,,,,,,,,,,,,,186338.0,167031.66666666666,-11.558486913659092,75.0,25.0,39354.35706214689,186338.0,35516039.0,WWW.CORNERSTONESOFCARE.ORG,889,49630237.0,40.0,54.54545454545454,87.5,,
541,565,942,431880952,Missouri Foundation for Health,ST LOUIS,MO,1689638400000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,15.0,1.0,5.0,2.0,,,,6.0,1.0,,,,7.0,8.0,,,,,,,,1.0,14.0,,,1.0,14.0,,,9.0,,,,,,,,,,,9.0,,,,,9.0,,,,9.0,,,,9.0,,,,9.0,53.0,,3.0,,,,,4.0,1.0,,45.0,,5.0,3.0,,45.0,,,,,53.0,,,,53.0,,,,53.0,248812.4,253096.0,1.6924803236716528,44.44444444444444,55.55555555555556,91323.70212765958,388438.0,6548660.0,WWW.MFFH.ORG,56,167005980.0,60.0,40.0,62.5,100.0,
542,566,945,436052680,Kansas City Ballet Association,Kansas City,MO,1699228800000000000,White/Caucasian/European,Male,Not transgender (cisgender),,,White/Caucasian/European,Male,Not transgender (cisgender),,,32.0,1.0,3.0,2.0,,0.0,,26.0,,,,,20.0,12.0,,,,,,,,1.0,31.0,,,,,,,10.0,,2.0,,,,,8.0,,,,,4.0,6.0,,,,,10.0,,,1.0,9.0,,,,,,,71.0,1.0,4.0,2.0,,,,61.0,3.0,,,,41.0,30.0,,,,,,,,,,,,,,,,0.0,244527.5,100.0,100.0,0.0,27945.57894736842,244574.0,5798715.0,KCBALLET.ORG,192,12814564.0,33.33333333333333,71.42857142857143,63.63636363636363,,
543,567,947,440546002,Young Mens Christian Association of Greater Kansas City,Kansas City,MO,1636552268000000000,White/Caucasian/European,Male,Not transgender (cisgender),,,,,,,,19.0,0.0,1.0,1.0,,0.0,,17.0,0.0,,0.0,0.0,5.0,14.0,,,,,,,,,,,,,,,,10.0,,,,,,,10.0,,,,,5.0,5.0,,,,,,,,,,,,,,,,1203.0,26.0,239.0,84.0,,4.0,,803.0,47.0,,,,878.0,325.0,,,,,,,,,,,,,,,,206335.0,225890.0,8.656868387268139,75.0,25.0,11079.62928827445,336575.0,22522521.0,WWW.KANSASCITYYMCA.ORG,1957,50774721.0,33.33333333333333,41.66666666666667,25.0,,
545,569,949,440579903,United Cerebral Palsy Heartland,SAINT LOUIS,MO,1623249414000000000,White/Caucasian/European,Male,,,Person without a disability,,,,,,14.0,1.0,1.0,1.0,,2.0,,9.0,,,,,8.0,6.0,,,,,,,,,,,,,14.0,,,6.0,,,,,,,6.0,,,,,5.0,1.0,,,,,,,,,,,,,6.0,,,181.0,,97.0,,,1.0,,83.0,,,,,144.0,37.0,,,,,,,,,,,,,,,,151213.0,165441.0,8.6000447289366,50.0,50.0,19779.23150357995,165441.0,8604152.0,WWW.UCPHEARTLAND.ORG,421,13839591.0,100.0,57.14285714285714,55.55555555555556,,
546,570,951,440646347,United Inner City Services,KANSAS CITY,MO,1638284948000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Decline to state,,,,,,13.0,,8.0,,,,,5.0,,,,,9.0,4.0,,,,,,,,,,,,,,,,6.0,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,84.0,1.0,52.0,10.0,,,,21.0,,,,,,,,,,,,,,,,,,,,,,174669.0,0.0,-1.0,0.0,100.0,34001.74603174603,174669.0,4458889.0,EARLYSTARTKC.ORG,127,7516233.0,,60.0,80.0,,
547,571,955,451447048,Leading Educators Inc,New Orleans,LA,1701648000000000000,Asian/Asian American,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",,,,,,,12.0,2.0,2.0,1.0,1.0,,,6.0,,,,,6.0,6.0,,,,,,,,,,,,,,,,6.0,1.0,2.0,2.0,,,,1.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,107.0,6.0,52.0,5.0,,,1.0,37.0,6.0,,,,87.0,18.0,2.0,,,,,,,,,,,,,,,174980.6,184744.0,5.284826570822324,44.44444444444444,55.55555555555556,108686.89024390244,252744.0,10526204.0,WWW.LEADINGEDUCATORS. ORG,91,33021639.0,60.0,54.54545454545454,83.33333333333334,,
548,572,957,452384209,Kipp Administrative Services Corporation,PHILADELPHIA,PA,1618444800000000000,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,,Black/African American,Female,Not transgender (cisgender),Heterosexual or Straight,Decline to state,12.0,,7.0,,,,,5.0,,,,,7.0,5.0,,,,,,,12.0,,,,,,,,,3.0,,2.0,,,,,1.0,,,,,3.0,,,,,,3.0,,,1.0,2.0,,,,,,,295.0,5.0,163.0,12.0,,,,106.0,9.0,,,,218.0,77.0,,,,,,,295.0,,,,,,,,,210979.6,0.0,-1.0,0.0,100.0,30341.579365079364,284044.0,4877937.0,WWW.KIPPPHILADELPHIA.ORG,131,9683835.0,100.0,50.0,100.0,,
549,573,958,452424130,Nashville Rescue Mission,Nashville,TN,1699315200000000000,White/Caucasian/European,Male,,,,,,,,,22.0,1.0,4.0,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,6.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,119.0,0.0,17.0,2.0,,0.0,,71.0,3.0,,4.0,22.0,56.0,63.0,,,,,,,,,,,,11.0,64.0,38.0,6.0,0.0,216346.0,100.0,100.0,0.0,37616.10824742268,216346.0,7513871.0,HTTP://WWW.NASHVILLERESCUEMISSION.ORG/,195,20187859.0,75.0,43.75,20.0,,
551,576,963,453199958,Michaels Community Services Corporation,Camden,NJ,1622195005000000000,White/Caucasian/European,Female,Not transgender (cisgender),,,,,,,,7.0,1.0,1.0,,,,,5.0,,,,,2.0,5.0,,,,,,,,,,,,,,,,8.0,,2.0,,,,,6.0,,,,,6.0,2.0,,,,,,,,,,,,,,,,100.0,3.0,56.0,9.0,,,,25.0,7.0,,,,,,,,,,,,,,,,,,,,,0.0,161170.0,100.0,100.0,0.0,41975.21929824561,161170.0,4946345.0,WWW.BETTERTOMORROWS.ORG,115,6564419.0,50.0,50.0,0.0,,
552,578,965,453813436,Center for Popular Democracy,BROOKLYN,NY,1593441267000000000,White/Caucasian/European,Male,Not transgender (cisgender),Decline to state,,Hispanic/Latino/Latina/Latinx,Female,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Decline to state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,3.0,2.0,,,,6.0,1.0,,,,10.0,3.0,,,,,,,,,,,,,,,,105.0,9.0,22.0,22.0,,,,42.0,6.0,4.0,,,68.0,33.0,4.0,,,4.0,101.0,,,,,,,,,,,205763.4,185821.3333333333,-10.731849949054997,37.5,62.5,96394.07352941176,244476.0,14695875.0,WWW.POPULARDEMOCRACY.ORG,144,29210184.0,60.0,40.0,37.5,,
553,580,972,460332149,Communication Service for the Deaf Inc,AUSTIN,TX,1698624000000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Person with a disability,,,,,,10.0,2.0,2.0,,,,,5.0,,1.0,,,6.0,4.0,,,,1.0,9.0,,,,,,,8.0,2.0,,,8.0,,2.0,,,,,6.0,,,,,4.0,4.0,,,,,,,,,,,,,,8.0,,100.0,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,100.0,0.0,230168.25,100.0,100.0,0.0,17907.496428571427,371890.0,25991168.0,WWW.CSD.ORG,1404,37013950.0,60.0,40.0,25.0,0.0,
555,582,974,460689949,Hidden Genius Project,OAKLAND,CA,1702598400000000000,Black/African American,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,11.0,,8.0,,,,,2.0,1.0,,,,2.0,9.0,,,,,11.0,,,,,,11.0,,,,11.0,6.0,,6.0,,,,,,,,,,1.0,5.0,,,,,6.0,,,,6.0,,,,,,6.0,90.0,1.0,76.0,1.0,,,,,12.0,,,,10.0,80.0,,,,,,,90.0,,,,90.0,,,,90.0,0.0,155034.0,100.0,100.0,0.0,32707.8,155034.0,1790424.0,www.hiddengeniusproject.org,51,7747207.0,,42.85714285714285,25.0,,
556,583,975,460773284,Human-I-T,BELL,CA,1702252800000000000,Hispanic/Latino/Latina/Latinx,Male,Not transgender (cisgender),Decline to state,Person without a disability,White/Caucasian/European,Male,Not transgender (cisgender),Decline to state,Person without a disability,4.0,1.0,0.0,,,,,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,16.0,1.0,,2.0,,,,11.0,2.0,,,,5.0,11.0,,,,,16.0,,,,,,,,,,,160.0,16.0,22.0,61.0,,,,29.0,8.0,,24.0,,49.0,100.0,,,11.0,,,,,,,,,,,,,0.0,148855.0,100.0,100.0,0.0,23926.234432234432,148855.0,6680717.0,WWW.HUMAN-I-T.ORG,274,12233470.0,0.0,40.0,0.0,,0.0
557,584,977,461178146,USA Triathlon of Colorado,Colorado Springs,CO,1619104345000000000,White/Caucasian/European,Male,,,,,,,,,12.0,,2.0,1.0,,,,9.0,,,,,7.0,5.0,,,,,,,,,,,,,,,,7.0,,,,,,,7.0,,,,,3.0,4.0,,,,,,,,,,,,,,,,52.0,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,171836.5,239766.25,28.33165635280195,66.66666666666666,33.33333333333333,51997.09589041096,394315.0,5098526.0,www.usatriathlon.org,79,17684167.0,50.0,62.5,50.0,50.0,
558,585,978,461181070,Hope Is Alive Ministries Inc,OKLAHOMA CITY,OK,1701648000000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,,,,,6.0,,,,6.0,,,,6.0,,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,6.0,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,29.0,39.0,,,,,,,,,,,,,,,,179027.0,220196.0,18.696524914167377,50.0,50.0,32769.53947368421,220196.0,2889708.0,HOPEISALIVE.NET,78,9816815.0,,28.57142857142857,50.0,,
559,586,983,461657101,Sandy Hook Promise Foundation,Newtown,CT,1635846424000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,9.0,,,,,,,4.0,,,1.0,4.0,2.0,7.0,,,,,5.0,,4.0,,4.0,1.0,4.0,1.0,4.0,,4.0,6.0,,,,,,,5.0,1.0,,,,4.0,2.0,,,,,,,,,,,,,1.0,,5.0,81.0,4.0,14.0,12.0,,,,46.0,4.0,,1.0,,56.0,25.0,,,,,,,,,,,,1.0,8.0,3.0,69.0,178407.33333333334,158759.5,-12.37584732462205,40.0,60.0,78274.58695652174,226110.0,7898194.0,HTTP://WWW.SANDYHOOKPROMISE.ORG,97,25529583.0,60.0,33.33333333333333,14.285714285714285,100.0,
560,587,984,461904997,Prospects Opportunity and Enrichment Inc,Ridgefield,CT,1700474045000000000,White/Caucasian/European,Male,Not transgender (cisgender),,Person with a disability,,,,,,3.0,,,,,,,3.0,,,,,1.0,2.0,,,,,3.0,,,,3.0,,,1.0,2.0,,,7.0,1.0,,,,,,6.0,,,,,3.0,4.0,,,,,7.0,,,,,,,3.0,4.0,,,124.0,1.0,1.0,3.0,,,,116.0,3.0,,,,53.0,71.0,,,,,124.0,,,,,,,85.0,35.0,4.0,,0.0,183714.0,100.0,100.0,0.0,23662.736434108527,200218.0,3603635.0,WWW.PROSPECTORTHEATER.ORG,132,3340795.0,0.0,,25.0,,
561,588,985,462140915,Anti-Recidivism Coalition,Los Angeles,CA,1680566400000000000,Black/African American,Male,Decline to state,Decline to state,Decline to state,,,,,,19.0,,5.0,,,,,10.0,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,2.0,,,,,2.0,,,,,2.0,2.0,,,,,,0.0,4.0,,,,4.0,,4.0,,,132.0,7.0,48.0,57.0,,1.0,,19.0,,,,,37.0,95.0,,,,,,,,,,,,,,,,0.0,164290.0,100.0,100.0,0.0,52609.35344827586,164290.0,6266975.0,WWW.ANTIRECIDIVISM.ORG,117,21347280.0,100.0,22.727272727272727,42.85714285714285,,
563,591,992,464510365,Hopeway Foundation,CHARLOTTE,NC,1645717879000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,,,,,,,15.0,,1.0,,,,,13.0,1.0,,,,5.0,10.0,,,,,15.0,,,,15.0,,,,,,,11.0,,,,,,,10.0,1.0,,,,7.0,4.0,,,,,11.0,,,2.0,8.0,0.0,1.0,,,,,101.0,,,,,,,,,,,,,,,,,,101.0,,,,,,,,,,,317946.0,308300.3333333333,-3.128659175414456,50.0,50.0,57389.73333333333,467015.0,8765507.0,hopewayfoundation.org,126,14897275.0,,50.0,50.0,,
564,592,997,470376529,Omaha Home for Boys,Omaha,NE,1674604800000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,11.0,0.0,4.0,2.0,,0.0,,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,4.0,1.0,,,,,,,,,,,,1.0,,,4.0,70.0,,18.0,6.0,,,,36.0,3.0,,5.0,2.0,43.0,27.0,,,,,,,,,,,,3.0,,,67.0,0.0,226998.0,100.0,100.0,0.0,42142.70434782609,226998.0,5073409.0,WWW.OHB.ORG,116,6905612.0,100.0,30.76923076923077,33.33333333333333,,
565,593,998,470376586,YMCA of Greater Omaha,Omaha,NE,1643980634000000000,White/Caucasian/European,Female,Not transgender (cisgender),Decline to state,Decline to state,,,,,,16.0,1.0,0.0,0.0,,0.0,,15.0,0.0,,,,4.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,8.0,,,,,,,8.0,,,,,4.0,4.0,,,,,,,,,,,,,,,,900.0,30.0,80.0,20.0,,,,770.0,,,,,684.0,216.0,,,,,,,,,,,,,,,,234620.0,197831.0,-18.596175523552933,50.0,50.0,10013.407790143085,234620.0,13029318.0,WWW.METROYMCA.ORG,1260,28201133.0,,38.46153846153847,40.0,0.0,
566,594,999,470376597,Kids Can Community Center,OMAHA,NE,1689292800000000000,White/Caucasian/European,Male,Not transgender (cisgender),"Gay, Lesbian, Bisexual, or other sexual orientations in the LGBTQIA+ community",Person without a disability,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,16.0,,1.0,2.0,,,,13.0,,,,,10.0,6.0,,,,0.0,15.0,1.0,,,,,,,,,,4.0,,,,,,,4.0,,,,,1.0,3.0,,,,,,,,1.0,3.0,,,,,,,92.0,0.0,50.0,13.0,,0.0,,29.0,0.0,,0.0,0.0,71.0,21.0,,,,,,,,,,,,,,,,0.0,153944.0,100.0,100.0,0.0,15081.853846153846,153944.0,2114585.0,WWW.KIDSCAN.ORG,131,4788785.0,,50.0,83.33333333333334,,
567,595,1000,470376606,Father Flanagans Boys Home,Boys Town,NE,1703599105000000000,White/Caucasian/European,Female,Decline to state,Decline to state,Decline to state,,,,,,16.0,1.0,3.0,1.0,,,,11.0,,,,,,,,,,,,,,,,,,,,,,13.0,,2.0,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,3435.0,87.0,465.0,273.0,,23.0,12.0,2473.0,102.0,,,,2453.0,982.0,,,,,,,,,,,,369.0,2902.0,164.0,,537229.3333333334,524732.2,-2.3816212028408814,62.5,37.5,54022.51272360797,1305424.0,222886051.0,http://www.boystown.org,3985,421687874.0,20.0,37.5,58.333333333333336,,0.0
568,596,1001,470376612,Catholic Charities of the Archdiocese of Omaha Inc,OMAHA,NE,1687824000000000000,White/Caucasian/European,Female,,,,,,,,,17.0,,,1.0,,,,16.0,,,,,6.0,11.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,55.0,,,,,,,,,,,,35.0,20.0,,,,,,,,,,,,,,,,158956.0,0.0,-1.0,0.0,100.0,38881.98809523809,158956.0,3425043.0,WWW.CCOMAHA.ORG,85,7205973.0,100.0,25.0,42.85714285714285,,
569,597,1002,470378995,Nebraska Childrens Home Society Inc,Omaha,NE,1686873600000000000,White/Caucasian/European,Female,,,,,,,,,14.0,1.0,3.0,1.0,,,,8.0,1.0,,,,8.0,6.0,,,,,,,,,,,,,,,,5.0,,,,,,,4.0,,,,1.0,5.0,,,,,,,,,,,,,,,,,110.0,2.0,13.0,13.0,,,,80.0,2.0,,,,99.0,11.0,,,,,,,,,,,,,,,,158942.0,0.0,-1.0,0.0,100.0,50979.88372093023,158942.0,6735347.0,WWW.NCHS.ORG,130,10436899.0,,66.66666666666666,42.85714285714285,,
570,599,1006,470548990,Oneworld Community Health Centers Inc,OMAHA,NE,1675987200000000000,,,,,,,,,,,18.0,,2.0,10.0,,,,6.0,,,,0.0,8.0,10.0,,,,,18.0,,,1.0,14.0,,3.0,1.0,17.0,,,6.0,,,1.0,,,,5.0,,,,,4.0,2.0,,,,,6.0,,,,6.0,,,,6.0,,,619.0,13.0,10.0,421.0,,,,162.0,8.0,,,5.0,522.0,91.0,,,6.0,,,,619.0,,,,619.0,6.0,60.0,,553.0,342734.3333333333,245863.5,-39.40024986764335,57.14285714285714,42.85714285714285,48075.73479948253,395944.0,39174200.0,WWW.ONEWORLDOMAHA.ORG,780,72616648.0,40.0,56.25,50.0,,
571,600,1007,470690207,Visiting Nurse Assocation of the Midlands,Omaha,NE,1688515200000000000,White/Caucasian/European,Female,Not transgender (cisgender),,,,,,,,17.0,1.0,0.0,1.0,,,,15.0,,,,,9.0,8.0,,,,,,,,,,,,,,,,5.0,1.0,,,,,,4.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,188.0,3.0,5.0,8.0,,1.0,,168.0,,,,3.0,172.0,16.0,,,,,,,,,,,,,,,,153638.0,314919.0,51.21348664259698,66.66666666666666,33.33333333333333,38165.99069767442,398604.0,8989164.0,WWW.VNATODAY.ORG,218,34105411.0,60.0,,14.285714285714285,,
572,601,1008,470690286,Visiting Nurse Health Services,Omaha,NE,1688571054000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,,,,,,,17.0,1.0,0.0,1.0,,,,15.0,,,,,9.0,8.0,,,,,,,,,,,,,,,,5.0,1.0,0.0,0.0,,0.0,,4.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,188.0,3.0,5.0,8.0,,1.0,,168.0,,,,3.0,172.0,16.0,,,,,,,,,,,,,,,,0.0,314919.0,100.0,100.0,0.0,,0.0,3138618.0,WWW.VNATODAY.ORG,139,5721468.0,,69.23076923076923,14.285714285714285,,
573,603,1010,470756970,Community Alliance Rehabilitation Services,Omaha,NE,1643904727000000000,White/Caucasian/European,Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,15.0,,,,,,,14.0,1.0,,,,12.0,3.0,,,,,15.0,,,2.0,13.0,,,,,,,5.0,,,1.0,,,,4.0,,,,,3.0,2.0,,,,,,,,,,,,,,,,225.0,3.0,43.0,8.0,,2.0,,162.0,7.0,,,,162.0,63.0,,,,,,,,,,,,29.0,196.0,,,238339.0,0.0,-1.0,0.0,100.0,31142.189591078062,206488.0,8583737.0,WWW.COMMUNITY-ALLIANCE.ORG,272,17995649.0,50.0,84.61538461538461,71.42857142857143,,
574,604,1011,470789054,Project Harmony-Haven for Abuse Response Members Serving Our,Omaha,NE,1626280383000000000,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,,,,,,20.0,0.0,2.0,0.0,,0.0,,18.0,0.0,,0.0,0.0,6.0,14.0,0.0,0.0,0.0,,,,,1.0,18.0,0.0,1.0,,,,,23.0,0.0,3.0,1.0,,0.0,,18.0,1.0,,,,18.0,5.0,0.0,0.0,0.0,,,,,,,,,0.0,18.0,5.0,0.0,103.0,1.0,7.0,20.0,,1.0,,70.0,4.0,,,,89.0,14.0,,,,,,,,,,,,3.0,82.0,18.0,,174233.0,383586.0,54.57785216353047,50.0,50.0,49755.4794520548,383586.0,7822119.0,WWW.PROJECTHARMONY.COM,148,20341905.0,100.0,43.75,16.666666666666664,,
575,605,1013,472042581,Gospel Light Mennonite Church Medical Aid Plan,CANTON,OH,1656028800000000000,White/Caucasian/European,Male,Decline to state,Decline to state,Decline to state,,,,,,6.0,,,,,,,6.0,,,,,,6.0,,,,,,6.0,,,,6.0,,,,6.0,,6.0,,,,,,,6.0,,,,,2.0,4.0,,0.0,,,,6.0,,,,6.0,,,,6.0,,290.0,,,,,,,,,,290.0,,,,,290.0,,,,290.0,,,,290.0,,,,290.0,,292513.0,176545.25,-65.6872671453919,80.0,20.0,31881.552016985137,292513.0,16014905.0,WWW.LIBERTYHEALTHSHARE.ORG,476,372680675.0,60.0,20.0,33.33333333333333,0.0,
576,606,1016,472772048,Learning Policy Institute,PALO ALTO,CA,1695686400000000000,Multi-Racial/Multi-Ethnic (2+ races/ethnicities),Female,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,White/Caucasian/European,Male,Not transgender (cisgender),Heterosexual or Straight,Person without a disability,9.0,1.0,2.0,1.0,,,,4.0,1.0,,,,6.0,3.0,,,,,,,,,,,,,,,,5.0,1.0,,,,,,3.0,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,,57.0,9.0,7.0,9.0,,,,28.0,3.0,,1.0,,46.0,10.0,,1.0,,,,,57.0,6.0,48.0,3.0,,4.0,52.0,1.0,,266452.8571428572,418261.0,36.29507481145573,12.5,87.5,89791.62666666666,493225.0,9017803.0,https://learningpolicyinstitute.org,83,13855594.0,100.0,42.85714285714285,60.0,,
